lakeid,year4,sample_date,station,species_code,species_name,density,individuals_measured,avg_length
CR,1991,1991-01-14,1,61808,KERATELLA TAUROCEPHALA,8.5,5,0.11
CR,1991,1991-01-14,1,30402,LEPTODIAPTOMUS MINUTUS,16.4,23,0.87
CR,1991,1991-01-14,1,63001,POLYARTHRA DOLICHOPTERA,38.2,5,0.12
CR,1991,1991-01-14,1,63003,POLYARTHRA MAJOR,5.3,5,0.12
CR,1991,1991-01-14,1,63004,POLYARTHRA REMATA,3.2,3,0.1
CR,1991,1991-01-14,1,63602,TRICHOCERCA BIROSTRIS,1.1,1,0.11
CR,1991,1991-01-14,1,93001,UNKNOWN,2.1,2,0.93
CR,1991,1991-01-14,1,92001,UNKNOWN ROTIFER,1.1,1,0.09
CR,1991,1991-02-21,1,50700,BOSMINIDAE,1.6,3,0.44
CR,1991,1991-02-21,1,60800,CONOCHILOIDES,1.1,1,0.08
CR,1991,1991-02-21,1,60900,CONOCHILUS,1.1,1,0.1
CR,1991,1991-02-21,1,10000,COPEPOD NAUPLII,97.5,10,0.18
CR,1991,1991-02-21,1,51103,DAPHNIA MENDOTAE,0.5,1,1.25
CR,1991,1991-02-21,1,20302,DIACYCLOPS THOMASI,10.1,17,0.8
CR,1991,1991-02-21,1,61500,GASTROPUS,4.2,4,0.08
CR,1991,1991-02-21,1,61701,KELLICOTTIA BOSTONIENSIS,45.6,5,0.13
CR,1991,1991-02-21,1,61702,KELLICOTTIA LONGISPINA,43.5,5,0.13
CR,1991,1991-02-21,1,61801,KERATELLA COCHLEARIS,14.8,5,0.1
CR,1991,1991-02-21,1,61805,KERATELLA HIEMALIS,1.1,1,0.14
CR,1991,1991-02-21,1,61808,KERATELLA TAUROCEPHALA,2.1,2,0.15
CR,1991,1991-02-21,1,30402,LEPTODIAPTOMUS MINUTUS,22.8,30,0.88
CR,1991,1991-02-21,1,63001,POLYARTHRA DOLICHOPTERA,2.1,2,0.12
CR,1991,1991-02-21,1,63003,POLYARTHRA MAJOR,2.1,2,0.1
CR,1991,1991-02-21,1,63004,POLYARTHRA REMATA,2.1,2,0.09
CR,1991,1991-02-21,1,92001,UNKNOWN ROTIFER,1.1,1,0.07
CR,1991,1991-03-26,1,10000,COPEPOD NAUPLII,99.7,10,0.16
CR,1991,1991-03-26,1,20302,DIACYCLOPS THOMASI,0.5,1,0.96
CR,1991,1991-03-26,1,61500,GASTROPUS,1.1,1,0.08
CR,1991,1991-03-26,1,61702,KELLICOTTIA LONGISPINA,17,5,0.13
CR,1991,1991-03-26,1,61801,KERATELLA COCHLEARIS,18,5,0.09
CR,1991,1991-03-26,1,61805,KERATELLA HIEMALIS,1.1,1,0.11
CR,1991,1991-03-26,1,61808,KERATELLA TAUROCEPHALA,3.2,3,0.13
CR,1991,1991-03-26,1,30402,LEPTODIAPTOMUS MINUTUS,1,2,0.9
CR,1991,1991-03-26,1,63001,POLYARTHRA DOLICHOPTERA,2.1,2,0.12
CR,1991,1991-05-08,1,50700,BOSMINIDAE,4.8,7,0.39
CR,1991,1991-05-08,1,10000,COPEPOD NAUPLII,100.7,10,0.24
CR,1991,1991-05-08,1,20302,DIACYCLOPS THOMASI,13.7,18,0.49
CR,1991,1991-05-08,1,61500,GASTROPUS,2.1,2,0.1
CR,1991,1991-05-08,1,61801,KERATELLA COCHLEARIS,45.6,5,0.09
CR,1991,1991-05-08,1,61808,KERATELLA TAUROCEPHALA,5.3,5,0.11
CR,1991,1991-05-08,1,30402,LEPTODIAPTOMUS MINUTUS,24.4,30,0.68
CR,1991,1991-05-08,1,63001,POLYARTHRA DOLICHOPTERA,4.2,4,0.12
CR,1991,1991-05-08,1,63003,POLYARTHRA MAJOR,1.1,1,0.11
CR,1991,1991-05-08,1,63004,POLYARTHRA REMATA,1.1,1,0.08
CR,1991,1991-05-08,1,90000,UNKNOWN EGG-SHAPED ROTIFER,1.1,1,0.09
CR,1991,1991-05-22,1,10000,COPEPOD NAUPLII,7.4,7,0.14
CR,1991,1991-05-22,1,20302,DIACYCLOPS THOMASI,0.5,1,0.62
CR,1991,1991-05-22,1,61801,KERATELLA COCHLEARIS,8.5,5,0.09
CR,1991,1991-05-22,1,30402,LEPTODIAPTOMUS MINUTUS,5.9,11,0.55
CR,1991,1991-05-22,1,63003,POLYARTHRA MAJOR,1.1,1,0.14
CR,1991,1991-06-06,1,50700,BOSMINIDAE,0.5,1,0.35
CR,1991,1991-06-06,1,10000,COPEPOD NAUPLII,2.1,2,0.18
CR,1991,1991-06-06,1,51130,DAPHNIA PULICARIA,0.5,1,1.39
CR,1991,1991-06-06,1,20302,DIACYCLOPS THOMASI,3.7,7,0.5
CR,1991,1991-06-06,1,61702,KELLICOTTIA LONGISPINA,1.1,1,0.13
CR,1991,1991-06-06,1,61801,KERATELLA COCHLEARIS,6.4,4,0.08
CR,1991,1991-06-06,1,61808,KERATELLA TAUROCEPHALA,3.2,3,0.13
CR,1991,1991-06-06,1,30402,LEPTODIAPTOMUS MINUTUS,3.7,7,0.7
CR,1991,1991-06-06,1,93001,UNKNOWN,1.1,1,1.66
CR,1991,1991-06-20,1,60900,CONOCHILUS,6.4,5,0.08
CR,1991,1991-06-20,1,10000,COPEPOD NAUPLII,10.6,10,0.21
CR,1991,1991-06-20,1,20302,DIACYCLOPS THOMASI,2.6,5,0.55
CR,1991,1991-06-20,1,61801,KERATELLA COCHLEARIS,11.7,5,0.46
CR,1991,1991-06-20,1,61808,KERATELLA TAUROCEPHALA,2.1,2,0.12
CR,1991,1991-06-20,1,30402,LEPTODIAPTOMUS MINUTUS,9.1,17,0.64
CR,1991,1991-07-02,1,60900,CONOCHILUS,19.1,5,0.08
CR,1991,1991-07-02,1,10000,COPEPOD NAUPLII,27.6,10,0.15
CR,1991,1991-07-02,1,51103,DAPHNIA MENDOTAE,2.1,4,0.84
CR,1991,1991-07-02,1,20302,DIACYCLOPS THOMASI,5.9,11,0.6
CR,1991,1991-07-02,1,51202,DIAPHANOSOMA BIRGEI,2.1,4,0.59
CR,1991,1991-07-02,1,61702,KELLICOTTIA LONGISPINA,1.1,1,0.17
CR,1991,1991-07-02,1,61801,KERATELLA COCHLEARIS,21.2,5,0.08
CR,1991,1991-07-02,1,61808,KERATELLA TAUROCEPHALA,6.4,5,0.12
CR,1991,1991-07-02,1,30402,LEPTODIAPTOMUS MINUTUS,24.9,46,0.65
CR,1991,1991-07-02,1,63001,POLYARTHRA DOLICHOPTERA,3.2,3,0.09
CR,1991,1991-07-02,1,63003,POLYARTHRA MAJOR,1.1,1,0.09
CR,1991,1991-07-17,1,60900,CONOCHILUS,2.1,2,0.09
CR,1991,1991-07-17,1,10000,COPEPOD NAUPLII,20.1,10,0.21
CR,1991,1991-07-17,1,51103,DAPHNIA MENDOTAE,0.5,1,0.59
CR,1991,1991-07-17,1,20302,DIACYCLOPS THOMASI,3.7,7,0.64
CR,1991,1991-07-17,1,51202,DIAPHANOSOMA BIRGEI,12.7,10,0.69
CR,1991,1991-07-17,1,61500,GASTROPUS,1.1,1,0.1
CR,1991,1991-07-17,1,61702,KELLICOTTIA LONGISPINA,1.1,1,0.15
CR,1991,1991-07-17,1,61801,KERATELLA COCHLEARIS,4.2,4,0.09
CR,1991,1991-07-17,1,61808,KERATELLA TAUROCEPHALA,1.1,1,0.13
CR,1991,1991-07-17,1,30402,LEPTODIAPTOMUS MINUTUS,20.8,39,0.69
CR,1991,1991-07-17,1,63001,POLYARTHRA DOLICHOPTERA,1.1,1,0.07
CR,1991,1991-07-17,1,63003,POLYARTHRA MAJOR,1.1,1,0.11
CR,1991,1991-07-17,1,63004,POLYARTHRA REMATA,1.1,1,0.07
CR,1991,1991-08-01,1,50700,BOSMINIDAE,0.5,1,0.25
CR,1991,1991-08-01,1,51000,CHYDORUS,0.5,1,0.28
CR,1991,1991-08-01,1,60900,CONOCHILUS,1.1,1,0.08
CR,1991,1991-08-01,1,10000,COPEPOD NAUPLII,14.8,10,0.17
CR,1991,1991-08-01,1,51103,DAPHNIA MENDOTAE,2.1,4,0.77
CR,1991,1991-08-01,1,51130,DAPHNIA PULICARIA,1.1,2,0.81
CR,1991,1991-08-01,1,20302,DIACYCLOPS THOMASI,8.1,15,0.67
CR,1991,1991-08-01,1,51202,DIAPHANOSOMA BIRGEI,1.6,3,0.58
CR,1991,1991-08-01,1,61500,GASTROPUS,2.1,2,0.09
CR,1991,1991-08-01,1,61702,KELLICOTTIA LONGISPINA,5.3,5,0.12
CR,1991,1991-08-01,1,61801,KERATELLA COCHLEARIS,7.4,5,0.08
CR,1991,1991-08-01,1,61804,KERATELLA EARLINAE,1.1,1,0.13
CR,1991,1991-08-01,1,61808,KERATELLA TAUROCEPHALA,14.8,5,0.11
CR,1991,1991-08-01,1,30402,LEPTODIAPTOMUS MINUTUS,15.5,29,0.67
CR,1991,1991-08-01,1,63001,POLYARTHRA DOLICHOPTERA,9.5,5,0.11
CR,1991,1991-08-01,1,63003,POLYARTHRA MAJOR,1.1,1,0.1
CR,1991,1991-08-15,1,20101,ACANTHOCYCLOPS VERNALIS,0.5,1,0.56
CR,1991,1991-08-15,1,60200,ASCOMORPHA,11.7,5,0.13
CR,1991,1991-08-15,1,50700,BOSMINIDAE,1,2,0.32
CR,1991,1991-08-15,1,51000,CHYDORUS,2.2,4,0.25
CR,1991,1991-08-15,1,60900,CONOCHILUS,12.7,11,0.07
CR,1991,1991-08-15,1,10000,COPEPOD NAUPLII,129.4,30,0.2
CR,1991,1991-08-15,1,51103,DAPHNIA MENDOTAE,13.3,11,0.89
CR,1991,1991-08-15,1,51107,DAPHNIA RETROCURVA,2.1,4,0.71
CR,1991,1991-08-15,1,20302,DIACYCLOPS THOMASI,19.1,36,0.63
CR,1991,1991-08-15,1,51202,DIAPHANOSOMA BIRGEI,8,8,0.6
CR,1991,1991-08-15,1,61500,GASTROPUS,4.3,4,0.09
CR,1991,1991-08-15,1,61701,KELLICOTTIA BOSTONIENSIS,2.1,2,0.09
CR,1991,1991-08-15,1,61702,KELLICOTTIA LONGISPINA,33.9,10,0.12
CR,1991,1991-08-15,1,61801,KERATELLA COCHLEARIS,76.3,11,0.09
CR,1991,1991-08-15,1,61804,KERATELLA EARLINAE,4.3,4,0.1
CR,1991,1991-08-15,1,61808,KERATELLA TAUROCEPHALA,10.6,6,0.12
CR,1991,1991-08-15,1,30402,LEPTODIAPTOMUS MINUTUS,57.1,108,0.64
CR,1991,1991-08-15,1,63001,POLYARTHRA DOLICHOPTERA,40.3,10,0.1
CR,1991,1991-08-15,1,63003,POLYARTHRA MAJOR,14.9,10,0.11
CR,1991,1991-08-15,1,63004,POLYARTHRA REMATA,3.2,3,0.07
CR,1991,1991-08-15,1,63005,POLYARTHRA VULGARIS,1.1,1,0.12
CR,1991,1991-08-15,1,91001,UNKNOWN ROTIFER,18,5,0.08
CR,1991,1991-08-29,1,60300,ASPLANCHNA,1.1,1,0.12
CR,1991,1991-08-29,1,50700,BOSMINIDAE,1.1,2,0.33
CR,1991,1991-08-29,1,51000,CHYDORUS,3.2,5,0.28
CR,1991,1991-08-29,1,60800,CONOCHILOIDES,134.6,10,0.1
CR,1991,1991-08-29,1,60900,CONOCHILUS,5.3,5,0.08
CR,1991,1991-08-29,1,10000,COPEPOD NAUPLII,35,20,0.14
CR,1991,1991-08-29,1,51103,DAPHNIA MENDOTAE,5.8,6,0.71
CR,1991,1991-08-29,1,51107,DAPHNIA RETROCURVA,0.5,1,1.3
CR,1991,1991-08-29,1,20302,DIACYCLOPS THOMASI,12.3,23,0.65
CR,1991,1991-08-29,1,51202,DIAPHANOSOMA BIRGEI,19,10,0.55
CR,1991,1991-08-29,1,61701,KELLICOTTIA BOSTONIENSIS,1.1,1,0.11
CR,1991,1991-08-29,1,61702,KELLICOTTIA LONGISPINA,10.6,7,0.12
CR,1991,1991-08-29,1,61801,KERATELLA COCHLEARIS,9.5,7,0.09
CR,1991,1991-08-29,1,61808,KERATELLA TAUROCEPHALA,6.4,6,0.11
CR,1991,1991-08-29,1,30402,LEPTODIAPTOMUS MINUTUS,16.1,30,0.71
CR,1991,1991-08-29,1,63001,POLYARTHRA DOLICHOPTERA,14.9,8,0.1
CR,1991,1991-08-29,1,63003,POLYARTHRA MAJOR,4.3,4,0.1
CR,1991,1991-09-12,1,50700,BOSMINIDAE,1,2,0.38
CR,1991,1991-09-12,1,51000,CHYDORUS,5.4,10,0.29
CR,1991,1991-09-12,1,60800,CONOCHILOIDES,96.5,11,0.1
CR,1991,1991-09-12,1,60900,CONOCHILUS,2.2,2,0.07
CR,1991,1991-09-12,1,10000,COPEPOD NAUPLII,34.9,24,0.18
CR,1991,1991-09-12,1,51103,DAPHNIA MENDOTAE,3.8,7,0.99
CR,1991,1991-09-12,1,20302,DIACYCLOPS THOMASI,17.1,32,0.44
CR,1991,1991-09-12,1,51202,DIAPHANOSOMA BIRGEI,15.3,11,0.58
CR,1991,1991-09-12,1,61500,GASTROPUS,10.6,10,0.08
CR,1991,1991-09-12,1,61701,KELLICOTTIA BOSTONIENSIS,2.1,2,0.1
CR,1991,1991-09-12,1,61702,KELLICOTTIA LONGISPINA,5.3,5,0.12
CR,1991,1991-09-12,1,61801,KERATELLA COCHLEARIS,60.4,15,0.09
CR,1991,1991-09-12,1,61808,KERATELLA TAUROCEPHALA,17,13,0.11
CR,1991,1991-09-12,1,30402,LEPTODIAPTOMUS MINUTUS,55.8,101,0.67
CR,1991,1991-09-12,1,63001,POLYARTHRA DOLICHOPTERA,15.9,12,0.12
CR,1991,1991-09-12,1,63003,POLYARTHRA MAJOR,1.1,1,0.1
CR,1991,1991-09-12,1,63004,POLYARTHRA REMATA,1.1,1,0.07
CR,1991,1991-09-12,1,92001,UNKNOWN ROTIFER,9.6,8,0.07
CR,1991,1991-10-10,1,60200,ASCOMORPHA,7.4,5,0.09
CR,1991,1991-10-10,1,50700,BOSMINIDAE,1.6,3,0.33
CR,1991,1991-10-10,1,51000,CHYDORUS,8.5,5,0.31
CR,1991,1991-10-10,1,60800,CONOCHILOIDES,1.1,1,0.09
CR,1991,1991-10-10,1,60900,CONOCHILUS,2.1,2,0.07
CR,1991,1991-10-10,1,10000,COPEPOD NAUPLII,28.6,10,0.17
CR,1991,1991-10-10,1,51103,DAPHNIA MENDOTAE,6.9,5,0.63
CR,1991,1991-10-10,1,20302,DIACYCLOPS THOMASI,15,28,0.55
CR,1991,1991-10-10,1,61500,GASTROPUS,6.4,5,0.08
CR,1991,1991-10-10,1,61701,KELLICOTTIA BOSTONIENSIS,11.7,5,0.1
CR,1991,1991-10-10,1,61702,KELLICOTTIA LONGISPINA,6.4,5,0.1
CR,1991,1991-10-10,1,61801,KERATELLA COCHLEARIS,82.7,5,0.09
CR,1991,1991-10-10,1,61808,KERATELLA TAUROCEPHALA,24.4,5,0.12
CR,1991,1991-10-10,1,30402,LEPTODIAPTOMUS MINUTUS,23.3,33,0.76
CR,1991,1991-10-10,1,63001,POLYARTHRA DOLICHOPTERA,5.3,5,0.11
CR,1991,1991-10-10,1,63004,POLYARTHRA REMATA,2.1,2,0.08
CR,1991,1991-10-10,1,63005,POLYARTHRA VULGARIS,2.1,2,0.12
CR,1991,1991-10-10,1,63602,TRICHOCERCA BIROSTRIS,2.1,2,0.08
CR,1991,1991-10-31,1,60200,ASCOMORPHA,9.5,5,0.09
CR,1991,1991-10-31,1,50700,BOSMINIDAE,6.9,5,0.4
CR,1991,1991-10-31,1,51000,CHYDORUS,2.1,4,0.26
CR,1991,1991-10-31,1,60800,CONOCHILOIDES,21.2,5,0.1
CR,1991,1991-10-31,1,10000,COPEPOD NAUPLII,35,10,0.19
CR,1991,1991-10-31,1,51103,DAPHNIA MENDOTAE,4.2,5,0.82
CR,1991,1991-10-31,1,20302,DIACYCLOPS THOMASI,16.7,31,0.53
CR,1991,1991-10-31,1,61500,GASTROPUS,46.6,5,0.07
CR,1991,1991-10-31,1,61701,KELLICOTTIA BOSTONIENSIS,21.2,5,0.11
CR,1991,1991-10-31,1,61702,KELLICOTTIA LONGISPINA,1.1,1,0.1
CR,1991,1991-10-31,1,61801,KERATELLA COCHLEARIS,22.3,5,0.07
CR,1991,1991-10-31,1,61808,KERATELLA TAUROCEPHALA,4.2,4,0.11
CR,1991,1991-10-31,1,30402,LEPTODIAPTOMUS MINUTUS,20.2,27,0.79
CR,1991,1991-10-31,1,63001,POLYARTHRA DOLICHOPTERA,17,5,0.1
CR,1991,1991-10-31,1,63003,POLYARTHRA MAJOR,1.1,1,0.11
CR,1991,1991-10-31,1,63602,TRICHOCERCA BIROSTRIS,7.4,5,0.1
CR,1991,1991-10-31,1,92001,UNKNOWN ROTIFER,2.1,2,0.07
CR,1992,1992-01-13,1,60200,ASCOMORPHA,17,5,0.08
CR,1992,1992-01-13,1,60300,ASPLANCHNA,2.1,2,0.19
CR,1992,1992-01-13,1,10000,COPEPOD NAUPLII,20.1,10,0.15
CR,1992,1992-01-13,1,20302,DIACYCLOPS THOMASI,15.5,23,0.71
CR,1992,1992-01-13,1,61500,GASTROPUS,9.5,5,0.07
CR,1992,1992-01-13,1,61801,KERATELLA COCHLEARIS,15.9,5,0.08
CR,1992,1992-01-13,1,61805,KERATELLA HIEMALIS,1.1,1,0.11
CR,1992,1992-01-13,1,61808,KERATELLA TAUROCEPHALA,5.3,5,0.11
CR,1992,1992-01-13,1,30402,LEPTODIAPTOMUS MINUTUS,12.2,21,0.83
CR,1992,1992-01-13,1,63001,POLYARTHRA DOLICHOPTERA,12.7,5,0.12
CR,1992,1992-01-13,1,63003,POLYARTHRA MAJOR,1.1,1,0.13
CR,1992,1992-01-13,1,63004,POLYARTHRA REMATA,2.1,2,0.09
CR,1992,1992-01-13,1,63602,TRICHOCERCA BIROSTRIS,4.2,4,0.1
CR,1992,1992-01-13,1,95001,UNKNOWN,1.1,1,1.05
CR,1992,1992-01-13,1,92001,UNKNOWN ROTIFER,1.1,1,0.1
CR,1992,1992-02-24,1,60200,ASCOMORPHA,6.4,5,0.09
CR,1992,1992-02-24,1,10000,COPEPOD NAUPLII,25.4,10,0.16
CR,1992,1992-02-24,1,51103,DAPHNIA MENDOTAE,1.1,2,1.08
CR,1992,1992-02-24,1,20302,DIACYCLOPS THOMASI,8.5,16,0.71
CR,1992,1992-02-24,1,61500,GASTROPUS,5.3,5,0.07
CR,1992,1992-02-24,1,61702,KELLICOTTIA LONGISPINA,2.1,2,0.12
CR,1992,1992-02-24,1,61801,KERATELLA COCHLEARIS,4.2,4,0.08
CR,1992,1992-02-24,1,30402,LEPTODIAPTOMUS MINUTUS,15.9,24,0.81
CR,1992,1992-03-26,1,60200,ASCOMORPHA,1.1,1,0.09
CR,1992,1992-03-26,1,10000,COPEPOD NAUPLII,29.7,10,0.16
CR,1992,1992-03-26,1,20302,DIACYCLOPS THOMASI,3.2,6,0.75
CR,1992,1992-03-26,1,61500,GASTROPUS,15.9,5,0.08
CR,1992,1992-03-26,1,61702,KELLICOTTIA LONGISPINA,4.2,4,0.12
CR,1992,1992-03-26,1,61801,KERATELLA COCHLEARIS,5.3,5,0.08
CR,1992,1992-03-26,1,61805,KERATELLA HIEMALIS,4.2,4,0.11
CR,1992,1992-03-26,1,61808,KERATELLA TAUROCEPHALA,1.1,1,0.11
CR,1992,1992-03-26,1,30402,LEPTODIAPTOMUS MINUTUS,6.9,13,0.84
CR,1992,1992-03-26,1,63001,POLYARTHRA DOLICHOPTERA,1.1,1,0.12
CR,1992,1992-05-06,1,10000,COPEPOD NAUPLII,60.4,10,0.18
CR,1992,1992-05-06,1,20302,DIACYCLOPS THOMASI,0.5,1,0.83
CR,1992,1992-05-06,1,61500,GASTROPUS,3.2,3,0.09
CR,1992,1992-05-06,1,61801,KERATELLA COCHLEARIS,3.2,3,0.09
CR,1992,1992-05-06,1,61805,KERATELLA HIEMALIS,2.1,2,0.11
CR,1992,1992-05-06,1,61808,KERATELLA TAUROCEPHALA,1.1,1,0.1
CR,1992,1992-05-06,1,30402,LEPTODIAPTOMUS MINUTUS,3.7,7,0.83
CR,1992,1992-05-06,1,63004,POLYARTHRA REMATA,1.1,1,0.08
CR,1992,1992-05-06,1,63400,SYNCHAETA,1.1,1,0.08
CR,1992,1992-05-06,1,80000,UNKNOWN,2.1,2,0.09
CR,1992,1992-05-18,1,60200,ASCOMORPHA,10.6,5,0.16
CR,1992,1992-05-18,1,50700,BOSMINIDAE,0.5,1,0.42
CR,1992,1992-05-18,1,10000,COPEPOD NAUPLII,63.6,10,0.25
CR,1992,1992-05-18,1,51100,DAPHNIA,0.5,1,0.78
CR,1992,1992-05-18,1,51103,DAPHNIA MENDOTAE,0.5,1,0.83
CR,1992,1992-05-18,1,20302,DIACYCLOPS THOMASI,14.4,25,0.44
CR,1992,1992-05-18,1,61702,KELLICOTTIA LONGISPINA,1.1,1,0.11
CR,1992,1992-05-18,1,61800,KERATELLA,1.1,1,0.08
CR,1992,1992-05-18,1,61801,KERATELLA COCHLEARIS,7.4,5,0.1
CR,1992,1992-05-18,1,61804,KERATELLA EARLINAE,1.1,1,0.09
CR,1992,1992-05-18,1,61805,KERATELLA HIEMALIS,4.2,4,0.11
CR,1992,1992-05-18,1,61808,KERATELLA TAUROCEPHALA,2.1,2,0.12
CR,1992,1992-05-18,1,30402,LEPTODIAPTOMUS MINUTUS,12.7,18,0.57
CR,1992,1992-05-18,1,63001,POLYARTHRA DOLICHOPTERA,4.2,4,0.12
CR,1992,1992-05-18,1,63003,POLYARTHRA MAJOR,2.1,2,0.12
CR,1992,1992-05-18,1,63004,POLYARTHRA REMATA,3.2,3,0.09
CR,1992,1992-05-18,1,63400,SYNCHAETA,1.1,1,0.09
CR,1992,1992-05-18,1,80000,UNKNOWN,17,5,0.1
CR,1992,1992-06-02,1,60200,ASCOMORPHA,6.4,5,0.2
CR,1992,1992-06-02,1,60202,ASCOMORPHA OVALIS,1.1,1,0.11
CR,1992,1992-06-02,1,10000,COPEPOD NAUPLII,14.8,10,0.2
CR,1992,1992-06-02,1,51100,DAPHNIA,0.5,1,1.09
CR,1992,1992-06-02,1,51103,DAPHNIA MENDOTAE,4.2,5,0.84
CR,1992,1992-06-02,1,20302,DIACYCLOPS THOMASI,10.1,19,0.54
CR,1992,1992-06-02,1,61702,KELLICOTTIA LONGISPINA,1.1,1,0.12
CR,1992,1992-06-02,1,61801,KERATELLA COCHLEARIS,20.1,5,0.08
CR,1992,1992-06-02,1,61804,KERATELLA EARLINAE,1.1,1,0.08
CR,1992,1992-06-02,1,61805,KERATELLA HIEMALIS,1.1,1,0.1
CR,1992,1992-06-02,1,61808,KERATELLA TAUROCEPHALA,13.8,5,0.11
CR,1992,1992-06-02,1,30402,LEPTODIAPTOMUS MINUTUS,13.7,25,0.7
CR,1992,1992-06-02,1,63001,POLYARTHRA DOLICHOPTERA,1.1,1,0.12
CR,1992,1992-06-02,1,63003,POLYARTHRA MAJOR,8.5,5,0.14
CR,1992,1992-06-02,1,63004,POLYARTHRA REMATA,2.1,2,0.09
CR,1992,1992-06-02,1,63400,SYNCHAETA,1.1,1,0.09
CR,1992,1992-06-02,1,80000,UNKNOWN,6.4,5,0.07
CR,1992,1992-06-18,1,60200,ASCOMORPHA,3.2,3,0.11
CR,1992,1992-06-18,1,50700,BOSMINIDAE,1.1,2,0.32
CR,1992,1992-06-18,1,10000,COPEPOD NAUPLII,13.8,9,0.18
CR,1992,1992-06-18,1,51103,DAPHNIA MENDOTAE,3.7,5,0.86
CR,1992,1992-06-18,1,20302,DIACYCLOPS THOMASI,7.4,14,0.48
CR,1992,1992-06-18,1,61702,KELLICOTTIA LONGISPINA,4.2,4,0.12
CR,1992,1992-06-18,1,61801,KERATELLA COCHLEARIS,33.9,5,0.08
CR,1992,1992-06-18,1,61804,KERATELLA EARLINAE,5.3,5,0.09
CR,1992,1992-06-18,1,61805,KERATELLA HIEMALIS,1.1,1,0.08
CR,1992,1992-06-18,1,61808,KERATELLA TAUROCEPHALA,29.7,5,0.11
CR,1992,1992-06-18,1,30402,LEPTODIAPTOMUS MINUTUS,4.8,9,0.75
CR,1992,1992-06-18,1,63004,POLYARTHRA REMATA,3.2,3,0.09
CR,1992,1992-06-18,1,80000,UNKNOWN,5.3,5,0.09
CR,1992,1992-07-13,1,60201,ASCOMORPHA ECAUDIS,1.1,1,0.1
CR,1992,1992-07-13,1,50700,BOSMINIDAE,0.5,1,0.21
CR,1992,1992-07-13,1,10000,COPEPOD NAUPLII,10.6,10,0.21
CR,1992,1992-07-13,1,51103,DAPHNIA MENDOTAE,2.1,4,0.72
CR,1992,1992-07-13,1,20302,DIACYCLOPS THOMASI,4.7,9,0.75
CR,1992,1992-07-13,1,51202,DIAPHANOSOMA BIRGEI,0.5,1,0.43
CR,1992,1992-07-13,1,61702,KELLICOTTIA LONGISPINA,1.1,1,0.1
CR,1992,1992-07-13,1,61801,KERATELLA COCHLEARIS,24.4,5,0.08
CR,1992,1992-07-13,1,61808,KERATELLA TAUROCEPHALA,13.8,5,0.12
CR,1992,1992-07-13,1,30402,LEPTODIAPTOMUS MINUTUS,11.6,22,0.64
CR,1992,1992-07-13,1,63001,POLYARTHRA DOLICHOPTERA,4.2,4,0.1
CR,1992,1992-07-13,1,63003,POLYARTHRA MAJOR,3.2,3,0.1
CR,1992,1992-07-13,1,63004,POLYARTHRA REMATA,2.1,2,0.09
CR,1992,1992-07-13,1,80000,UNKNOWN,3.2,3,0.08
CR,1992,1992-07-30,1,10000,COPEPOD NAUPLII,9.5,9,0.18
CR,1992,1992-07-30,1,51103,DAPHNIA MENDOTAE,0.5,1,0.92
CR,1992,1992-07-30,1,20302,DIACYCLOPS THOMASI,1,2,0.56
CR,1992,1992-07-30,1,51202,DIAPHANOSOMA BIRGEI,0.5,1,0.82
CR,1992,1992-07-30,1,61702,KELLICOTTIA LONGISPINA,1.1,1,0.11
CR,1992,1992-07-30,1,61801,KERATELLA COCHLEARIS,11.7,5,0.09
CR,1992,1992-07-30,1,61804,KERATELLA EARLINAE,1.1,1,0.07
CR,1992,1992-07-30,1,61808,KERATELLA TAUROCEPHALA,1.1,1,0.11
CR,1992,1992-07-30,1,30402,LEPTODIAPTOMUS MINUTUS,7,13,0.62
CR,1992,1992-07-30,1,63001,POLYARTHRA DOLICHOPTERA,2.1,2,0.09
CR,1992,1992-07-30,1,63003,POLYARTHRA MAJOR,1.1,1,0.12
CR,1992,1992-07-30,1,63004,POLYARTHRA REMATA,3.2,3,0.09
CR,1992,1992-08-10,1,50700,BOSMINIDAE,0.5,1,0.29
CR,1992,1992-08-10,1,60600,COLLOTHECA,3.2,3,0.06
CR,1992,1992-08-10,1,10000,COPEPOD NAUPLII,29.6,26,0.16
CR,1992,1992-08-10,1,51103,DAPHNIA MENDOTAE,2.6,5,1.1
CR,1992,1992-08-10,1,20302,DIACYCLOPS THOMASI,32.3,60,0.68
CR,1992,1992-08-10,1,51202,DIAPHANOSOMA BIRGEI,1.6,3,0.38
CR,1992,1992-08-10,1,61500,GASTROPUS,1.1,1,0.07
CR,1992,1992-08-10,1,61701,KELLICOTTIA BOSTONIENSIS,2.1,2,0.12
CR,1992,1992-08-10,1,61702,KELLICOTTIA LONGISPINA,8.5,7,0.11
CR,1992,1992-08-10,1,61801,KERATELLA COCHLEARIS,89.1,11,0.08
CR,1992,1992-08-10,1,61804,KERATELLA EARLINAE,4.3,4,0.09
CR,1992,1992-08-10,1,61808,KERATELLA TAUROCEPHALA,6.4,6,0.1
CR,1992,1992-08-10,1,30402,LEPTODIAPTOMUS MINUTUS,11.1,21,0.66
CR,1992,1992-08-10,1,63001,POLYARTHRA DOLICHOPTERA,1.1,1,0.14
CR,1992,1992-08-10,1,63003,POLYARTHRA MAJOR,2.1,2,0.09
