lakeid,year4,site,rep,taxon_code,description,number_indiv,flag
TR,1992,56,1,OLIGO,Oligochaeta ,16,
TR,1992,56,1,PELEC,Pelecypoda,21,
TR,1992,56,1,AMNIC,Amnicola,1,
TR,1992,56,1,HELIS,Helisoma,3,
TR,1992,56,1,ACARI,Acari,7,
TR,1992,56,1,CLADO,Cladocera,14,
TR,1992,56,1,COPEP,Copepoda,41,
TR,1992,56,1,ORCON,Orconectes,1,
TR,1992,56,1,HYDRA,Hydra,6,
TR,1992,56,1,OSTRA,Ostracoda,108,
TR,1992,56,1,PLANA,Planaria,5,
TR,1992,56,2,PLANA,Planaria,8,
TR,1992,56,2,CAENI,Caenis,18,
TR,1992,56,2,EURYL,Eurylophella,2,
TR,1992,56,2,PARAL,Paraleptophlebia,2,
TR,1992,56,2,STENO,Stenonema,3,
TR,1992,56,2,ENALL,Enallagma,2,
TR,1992,56,2,HYDRP,Hydroptila,3,
TR,1992,56,2,LEPTO,Leptoceridae,9,
TR,1992,56,2,MYSTA,Mystacides,11,
TR,1992,56,2,NECTO,Nectopsyche ,2,
TR,1992,56,2,OECET,Oecetis,6,
TR,1992,56,2,POLYC,Polycentropus,7,
TR,1992,56,2,TRICH,Trichoptera,11,
TR,1992,56,2,CERAT,Ceratopogonidae,6,
TR,1992,56,2,CHIRO,Chironomidae,586,
TR,1992,56,2,HIRUD,Hirudinea,3,
TR,1992,56,2,OLIGO,Oligochaeta ,33,
TR,1992,56,2,HYALE,Hyalella,319,
TR,1992,56,2,PELEC,Pelecypoda,5,
TR,1992,56,2,AMNIC,Amnicola,4,
TR,1992,56,2,HELIS,Helisoma,27,
TR,1992,56,2,ACARI,Acari,27,
TR,1992,56,2,CLADO,Cladocera,42,
TR,1992,56,2,COPEP,Copepoda,20,
TR,1992,56,2,HYDRA,Hydra,14,
TR,1992,56,2,OSTRA,Ostracoda,33,
TR,1992,56,3,EURYL,Eurylophella,1,
TR,1992,56,3,NECTO,Nectopsyche ,3,
TR,1992,56,3,POLYC,Polycentropus,10,
TR,1992,56,3,CERAT,Ceratopogonidae,4,
TR,1992,56,3,HYALE,Hyalella,231,
TR,1992,56,3,ACARI,Acari,10,
TR,1992,56,3,HYDRA,Hydra,3,
TR,1992,56,3,CAENI,Caenis,21,
TR,1992,56,3,BAETI,Baetidae,1,
TR,1992,56,3,STENO,Stenonema,2,
TR,1992,56,3,ENALL,Enallagma,1,
TR,1992,56,3,MYSTA,Mystacides,3,
TR,1992,56,3,OECET,Oecetis,5,
TR,1992,56,3,OXYTH,Oxyethira,1,
TR,1992,56,3,PHRYG,Phryganea,1,
TR,1992,56,3,TRICH,Trichoptera,10,
TR,1992,56,3,DUBIR,Dubiraphia,2,
TR,1992,56,3,CHIRO,Chironomidae,504,
TR,1992,56,3,HIRUD,Hirudinea,1,
TR,1992,56,3,OLIGO,Oligochaeta ,26,
TR,1992,56,3,PELEC,Pelecypoda,2,
TR,1992,56,3,AMNIC,Amnicola,1,
TR,1992,56,3,HELIS,Helisoma,5,
TR,1992,56,3,CLADO,Cladocera,36,
TR,1992,56,3,COPEP,Copepoda,31,
TR,1992,56,3,OSTRA,Ostracoda,49,
TR,1992,56,3,PLANA,Planaria,5,
TR,1992,67,1,PARAL,Paraleptophlebia,12,
TR,1992,67,1,CAENI,Caenis,2,
TR,1992,67,1,STENO,Stenonema,8,
TR,1992,67,1,BASIA,Basiaeschna,2,
TR,1992,67,1,MYSTA,Mystacides,1,
TR,1992,67,1,OECET,Oecetis,4,
TR,1992,67,1,POLYC,Polycentropus,5,
TR,1992,67,1,DUBIR,Dubiraphia,3,
TR,1992,67,1,CERAT,Ceratopogonidae,2,
TR,1992,67,1,CHIRO,Chironomidae,561,
TR,1992,67,1,OLIGO,Oligochaeta ,139,
TR,1992,67,1,HYALE,Hyalella,70,
TR,1992,67,1,PELEC,Pelecypoda,5,
TR,1992,67,1,HELIS,Helisoma,44,
TR,1992,67,1,ACARI,Acari,19,
TR,1992,67,1,CLADO,Cladocera,36,
TR,1992,67,1,COPEP,Copepoda,16,
TR,1992,67,1,HYDRA,Hydra,16,
TR,1992,67,1,OSTRA,Ostracoda,29,
TR,1992,67,1,PLANA,Planaria,25,
TR,1992,G,1,POLYC,Polycentropus,1,
TR,1992,G,1,CHIRO,Chironomidae,47,
TR,1992,G,1,HIRUD,Hirudinea,1,
TR,1992,G,1,OLIGO,Oligochaeta ,3,
TR,1992,G,1,HYALE,Hyalella,10,
TR,1992,G,1,HELIS,Helisoma,1,
TR,1992,G,1,CLADO,Cladocera,2,
TR,1992,G,1,COPEP,Copepoda,85,
TR,1992,G,1,HYDRA,Hydra,49,
TR,1992,G,1,OSTRA,Ostracoda,25,
TR,1992,G,1,PLANA,Planaria,1,
TR,1992,G,2,HYDRA,Hydra,25,
TR,1992,G,2,CHIRO,Chironomidae,33,
TR,1992,G,2,HIRUD,Hirudinea,1,
TR,1992,G,2,OLIGO,Oligochaeta ,4,
TR,1992,G,2,HYALE,Hyalella,5,
TR,1992,G,2,CLADO,Cladocera,1,
TR,1992,G,2,COPEP,Copepoda,5,
TR,1992,G,2,OSTRA,Ostracoda,8,
TR,1992,G,3,OLIGO,Oligochaeta ,1,
TR,1992,G,3,HYDRA,Hydra,18,
TR,1992,G,3,CHIRO,Chironomidae,37,
TR,1992,G,3,HYALE,Hyalella,5,
TR,1992,G,3,ACARI,Acari,1,
TR,1992,G,3,COPEP,Copepoda,47,
TR,1992,G,3,OSTRA,Ostracoda,7,
TR,1993,17,1,CHIRO,Chironomidae,3,
TR,1993,17,1,STENO,Stenonema,1,
TR,1993,17,1,CLADO,Cladocera,2,
TR,1993,17,1,ORCON,Orconectes,2,
TR,1993,17,2,STENO,Stenonema,1,
TR,1993,17,2,CLADO,Cladocera,617,
TR,1993,17,2,BAETI,Baetidae,3,
TR,1993,17,2,CHIRO,Chironomidae,14,
TR,1993,17,2,HYALE,Hyalella,7,
TR,1993,17,2,COPEP,Copepoda,15,
TR,1993,17,2,OSTRA,Ostracoda,6,
TR,1993,17,3,EURYL,Eurylophella,1,
TR,1993,17,3,CHIRO,Chironomidae,16,
TR,1993,17,3,ORCON,Orconectes,1,
TR,1993,17,3,CAENI,Caenis,1,
TR,1993,17,3,PARAL,Paraleptophlebia,1,
TR,1993,17,3,STENO,Stenonema,1,
TR,1993,17,3,POLYC,Polycentropus,1,
TR,1993,17,3,OLIGO,Oligochaeta ,1,
TR,1993,17,3,CLADO,Cladocera,283,
TR,1993,17,3,COPEP,Copepoda,6,
TR,1993,50,1,EURYL,Eurylophella,4,
TR,1993,50,1,CAENI,Caenis,3,
TR,1993,50,1,BAETI,Baetidae,2,
TR,1993,50,1,PARAL,Paraleptophlebia,1,
TR,1993,50,1,STENO,Stenonema,5,
TR,1993,50,1,ENALL,Enallagma,3,
TR,1993,50,1,LEPTO,Leptoceridae,1,
TR,1993,50,1,NECTO,Nectopsyche ,3,
TR,1993,50,1,POLYC,Polycentropus,3,
TR,1993,50,1,CERAT,Ceratopogonidae,1,
TR,1993,50,1,CHIRO,Chironomidae,128,
TR,1993,50,1,OLIGO,Oligochaeta ,33,
TR,1993,50,1,HYALE,Hyalella,58,
TR,1993,50,1,ASELD,Asellidae,11,
TR,1993,50,1,PELEC,Pelecypoda,2,
TR,1993,50,1,AMNIC,Amnicola,4,
TR,1993,50,1,HELIS,Helisoma,8,
TR,1993,50,1,ACARI,Acari,14,
TR,1993,50,1,CLADO,Cladocera,24,
TR,1993,50,1,COPEP,Copepoda,10,
TR,1993,50,1,HYDRA,Hydra,4,
TR,1993,50,1,OSTRA,Ostracoda,11,
TR,1993,50,1,PLANA,Planaria,60,
TR,1993,50,2,OLIGO,Oligochaeta ,40,
TR,1993,50,2,ASELD,Asellidae,1,
TR,1993,50,2,PELEC,Pelecypoda,1,
TR,1993,50,2,AMNIC,Amnicola,8,
TR,1993,50,2,ACARI,Acari,8,
TR,1993,50,2,CLADO,Cladocera,26,
TR,1993,50,2,COPEP,Copepoda,3,
TR,1993,50,2,OSTRA,Ostracoda,23,
TR,1993,50,2,PLANA,Planaria,38,
TR,1993,50,2,HYALE,Hyalella,91,
TR,1993,50,2,HELIS,Helisoma,5,
TR,1993,50,2,HYDRA,Hydra,12,
TR,1993,50,2,CAENI,Caenis,3,
TR,1993,50,2,BAETI,Baetidae,1,
TR,1993,50,2,EURYL,Eurylophella,1,
TR,1993,50,2,STENO,Stenonema,2,
TR,1993,50,2,BOYER,Boyeria,1,
TR,1993,50,2,ENALL,Enallagma,8,
TR,1993,50,2,LEPTO,Leptoceridae,4,
TR,1993,50,2,NECTO,Nectopsyche ,1,
TR,1993,50,2,OECET,Oecetis,1,
TR,1993,50,2,POLYC,Polycentropus,4,
TR,1993,50,2,CERAT,Ceratopogonidae,2,
TR,1993,50,2,CHIRO,Chironomidae,98,
TR,1993,50,3,BAETI,Baetidae,1,
TR,1993,50,3,EURYL,Eurylophella,1,
TR,1993,50,3,STENO,Stenonema,5,
TR,1993,50,3,LEPTO,Leptoceridae,2,
TR,1993,50,3,NECTO,Nectopsyche ,4,
TR,1993,50,3,OECET,Oecetis,5,
TR,1993,50,3,CERAT,Ceratopogonidae,1,
TR,1993,50,3,CHIRO,Chironomidae,75,
TR,1993,50,3,HYALE,Hyalella,78,
TR,1993,50,3,ASELD,Asellidae,9,
TR,1993,50,3,AMNIC,Amnicola,7,
TR,1993,50,3,ACARI,Acari,3,
TR,1993,50,3,CLADO,Cladocera,8,
TR,1993,50,3,COPEP,Copepoda,6,
TR,1993,50,3,OSTRA,Ostracoda,21,
TR,1993,50,3,PLANA,Planaria,33,
TR,1993,50,3,CAENI,Caenis,1,
TR,1993,50,3,ENALL,Enallagma,3,
TR,1993,50,3,POLYC,Polycentropus,4,
TR,1993,50,3,OLIGO,Oligochaeta ,13,
TR,1993,50,3,HELIS,Helisoma,4,
TR,1993,50,3,HYDRA,Hydra,2,
TR,1993,G,1,CAENI,Caenis,1,
TR,1993,G,1,CHIRO,Chironomidae,3,
TR,1993,G,1,OLIGO,Oligochaeta ,5,
TR,1993,G,1,HYALE,Hyalella,3,
TR,1993,G,1,ACARI,Acari,1,
TR,1993,G,1,COPEP,Copepoda,1,
TR,1993,G,1,HYDRA,Hydra,15,
TR,1993,G,1,OSTRA,Ostracoda,23,
TR,1993,G,1,PLANA,Planaria,1,
TR,1993,G,2,POLYC,Polycentropus,1,
TR,1993,G,2,CHIRO,Chironomidae,22,
TR,1993,G,2,OLIGO,Oligochaeta ,10,
TR,1993,G,2,HYALE,Hyalella,1,
TR,1993,G,2,ACARI,Acari,1,
TR,1993,G,2,COPEP,Copepoda,5,
TR,1993,G,2,HYDRA,Hydra,12,
TR,1993,G,2,OSTRA,Ostracoda,5,
TR,1993,G,2,PLANA,Planaria,2,
TR,1993,G,3,BAETI,Baetidae,1,
TR,1993,G,3,POLYC,Polycentropus,2,
TR,1993,G,3,CHIRO,Chironomidae,14,
TR,1993,G,3,OLIGO,Oligochaeta ,4,
TR,1993,G,3,HYALE,Hyalella,2,
TR,1993,G,3,ACARI,Acari,1,
TR,1993,G,3,COPEP,Copepoda,3,
TR,1993,G,3,HYDRA,Hydra,1,
TR,1993,G,3,OSTRA,Ostracoda,31,
