lakeid,year4,sampledate,taxon,species_code,density,avg_length,comments
MO,1977,1977-05-16,DAPHNIA MENDOTAE,51103,64000,1.36,
MO,1977,1977-05-16,DAPHNIA MENDOTAE JUVENILE,51103,218000,0.98,
MO,1977,1977-05-16,DAPHNIA PULICARIA,51130,59000,1.5,
MO,1977,1977-05-16,DAPHNIA PULICARIA JUVENILE,51130,105000,1.11,
MO,1977,1977-05-16,DIACYCLOPS THOMASI,20302,67000,0.9,
MO,1977,1977-05-16,KERATELLA COCHLEARIS,61801,7000,,
MO,1977,1977-05-16,LEPTODIAPTOMUS SICILOIDES,30404,48000,1.08,
MO,1977,1977-06-14,ACANTHOCYCLOPS VERNALIS,20101,5000,1.2,
MO,1977,1977-06-14,AGLAODIAPTOMUS CLAVIPES,30901,5000,2.11,
MO,1977,1977-06-14,CALANOIDA COPEPODITES,30000,88000,0.64,
MO,1977,1977-06-14,CONOCHILUS UNICORNIS,60902,433000,0.12,
MO,1977,1977-06-14,COPEPOD NAUPLII,10000,442000,0.2,
MO,1977,1977-06-14,CYCLOPOIDA COPEPODITES,20000,21000,0.44,
MO,1977,1977-06-14,DAPHNIA MENDOTAE,51103,10000,1.79,
MO,1977,1977-06-14,DAPHNIA MENDOTAE JUVENILE,51103,7000,0.76,
MO,1977,1977-06-14,DAPHNIA PULICARIA,51130,24000,1.74,
MO,1977,1977-06-14,DAPHNIA PULICARIA JUVENILE,51130,7000,1.16,
MO,1977,1977-06-14,DIACYCLOPS THOMASI,20302,10000,1.11,
MO,1977,1977-06-14,LEPTODIAPTOMUS SICILOIDES,30404,42000,1.01,
MO,1977,1977-06-14,LEPTODORA KINDTI,52301,226,,
MO,1977,1977-06-14,MESOCYCLOPS EDAX,20601,16000,1.28,
MO,1977,1977-06-14,SKISTODIAPTOMUS OREGONENSIS,30801,21000,1.25,
MO,1977,1977-07-28,ACANTHOCYCLOPS VERNALIS,20101,30000,1.23,
MO,1977,1977-07-28,AGLAODIAPTOMUS CLAVIPES,30901,1000,2.1,
MO,1977,1977-07-28,CALANOIDA COPEPODITES,30000,97000,0.68,
MO,1977,1977-07-28,CHYDORUS SPHAERICUS,51005,2000,0.31,
MO,1977,1977-07-28,CONOCHILUS UNICORNIS,60902,2131000,0.11,
MO,1977,1977-07-28,COPEPOD NAUPLII,10000,30000,0.21,
MO,1977,1977-07-28,CYCLOPOIDA COPEPODITES,20000,57000,0.43,
MO,1977,1977-07-28,DAPHNIA MENDOTAE,51103,2000,1.51,
MO,1977,1977-07-28,DAPHNIA MENDOTAE JUVENILE,51103,4000,0.82,
MO,1977,1977-07-28,DAPHNIA PULICARIA,51130,2000,1.7,
MO,1977,1977-07-28,DAPHNIA PULICARIA JUVENILE,51130,3000,1.06,
MO,1977,1977-07-28,DIACYCLOPS THOMASI,20302,6000,1.94,
MO,1977,1977-07-28,DIAPHANOSOMA BIRGEI,51202,28000,1.04,
MO,1977,1977-07-28,DIAPHANOSOMA BIRGEI JUVENILE,51202,55000,0.62,
MO,1977,1977-07-28,LEPTODIAPTOMUS SICILOIDES,30404,43000,1.16,
MO,1977,1977-07-28,MESOCYCLOPS EDAX,20601,11000,1.4,
MO,1977,1977-07-28,SKISTODIAPTOMUS OREGONENSIS,30801,4000,1.3,
MO,1977,1977-09-01,ACANTHOCYCLOPS VERNALIS,20101,56000,0.97,
MO,1977,1977-09-01,AGLAODIAPTOMUS CLAVIPES,30901,8000,1.42,
MO,1977,1977-09-01,CALANOIDA COPEPODITES,30000,45000,0.71,
MO,1977,1977-09-01,CHYDORUS SPHAERICUS,51005,37000,0.3,
MO,1977,1977-09-01,CONOCHILUS UNICORNIS,60902,15000,,
MO,1977,1977-09-01,COPEPOD NAUPLII,10000,1008000,0.19,
MO,1977,1977-09-01,CYCLOPOIDA COPEPODITES,20000,134000,0.46,
MO,1977,1977-09-01,DAPHNIA MENDOTAE,51103,6000,1.49,
MO,1977,1977-09-01,DAPHNIA MENDOTAE JUVENILE,51103,8000,0.88,
MO,1977,1977-09-01,DAPHNIA PULICARIA,51130,1000,1.43,
MO,1977,1977-09-01,DAPHNIA PULICARIA JUVENILE,51130,1000,0.8,
MO,1977,1977-09-01,DAPHNIA RETROCURVA,51107,1000,1.21,
MO,1977,1977-09-01,DIACYCLOPS THOMASI,20302,21000,0.91,
MO,1977,1977-09-01,DIAPHANOSOMA BIRGEI,51202,7000,1.04,
MO,1977,1977-09-01,DIAPHANOSOMA BIRGEI JUVENILE,51202,21000,0.64,
MO,1977,1977-09-01,KERATELLA COCHLEARIS,61801,91000,,
MO,1977,1977-09-01,LEPTODIAPTOMUS SICILOIDES,30404,54000,1.06,
MO,1977,1977-09-01,LEPTODORA KINDTI,52301,509,,
MO,1977,1977-09-01,MESOCYCLOPS EDAX,20601,14000,1.16,
MO,1977,1977-10-13,ACANTHOCYCLOPS VERNALIS,20101,118000,0.88,
MO,1977,1977-10-13,CALANOIDA COPEPODITES,30000,165000,0.56,
MO,1977,1977-10-13,CHYDORUS SPHAERICUS,51005,972000,0.29,
MO,1977,1977-10-13,CONOCHILUS UNICORNIS,60902,31000,,
MO,1977,1977-10-13,COPEPOD NAUPLII,10000,720000,0.17,
MO,1977,1977-10-13,CYCLOPOIDA COPEPODITES,20000,237000,0.42,
MO,1977,1977-10-13,DAPHNIA MENDOTAE,51103,17000,1.52,
MO,1977,1977-10-13,DAPHNIA MENDOTAE JUVENILE,51103,51000,0.79,
MO,1977,1977-10-13,DAPHNIA RETROCURVA,51107,3000,1.32,
MO,1977,1977-10-13,DAPHNIA RETROCURVA JUVENILE,51107,20000,0.86,
MO,1977,1977-10-13,DIACYCLOPS THOMASI,20302,109000,0.93,
MO,1977,1977-10-13,DIAPHANOSOMA BIRGEI,51202,88000,1.12,
MO,1977,1977-10-13,DIAPHANOSOMA BIRGEI JUVENILE,51202,78000,0.72,
MO,1977,1977-10-13,KERATELLA COCHLEARIS,61801,104000,,
MO,1977,1977-10-13,LEPTODIAPTOMUS SICILOIDES,30404,297000,1.08,
MO,1977,1977-10-13,LEPTODORA KINDTI,52301,339,,
MO,1977,1977-10-13,MESOCYCLOPS EDAX,20601,10000,1.1,
MO,1977,1977-10-13,SKISTODIAPTOMUS OREGONENSIS,30801,10000,1.27,
MO,1978,1978-01-24,BOSMINA LONGIROSTRIS,50701,8000,0.42,
MO,1978,1978-01-24,CHYDORUS SPHAERICUS,51005,5000,0.31,
MO,1978,1978-01-24,COPEPOD NAUPLII,10000,1086000,0.16,
MO,1978,1978-01-24,CYCLOPOIDA COPEPODITES,20000,8000,0.37,
MO,1978,1978-01-24,DAPHNIA MENDOTAE,51103,117000,1.3,
MO,1978,1978-01-24,DAPHNIA MENDOTAE JUVENILE,51103,8000,0.97,
MO,1978,1978-01-24,DAPHNIA PULICARIA,51130,6000,,
MO,1978,1978-01-24,DIACYCLOPS THOMASI,20302,182000,1.1,
MO,1978,1978-01-24,EUBOSMINA COREGONI,51501,3000,0.51,
MO,1978,1978-01-24,KERATELLA COCHLEARIS,61801,23000,0.11,
MO,1978,1978-01-24,LEPTODIAPTOMUS SICILOIDES,30404,32000,1.22,
MO,1978,1978-01-24,SKISTODIAPTOMUS OREGONENSIS,30801,5000,1,
MO,1978,1978-01-24,TROPOCYCLOPS PRASINUS MEXICANUS,20901,9000,0.98,
MO,1978,1978-03-15,ACANTHOCYCLOPS VERNALIS,20101,6000,,
MO,1978,1978-03-15,AGLAODIAPTOMUS CLAVIPES,30901,3000,0.98,
MO,1978,1978-03-15,BOSMINA LONGIROSTRIS,50701,8000,0.25,
MO,1978,1978-03-15,CALANOIDA COPEPODITES,30000,6000,0.46,
MO,1978,1978-03-15,COPEPOD NAUPLII,10000,3900000,0.24,
MO,1978,1978-03-15,CYCLOPOIDA COPEPODITES,20000,70000,0.34,
MO,1978,1978-03-15,DAPHNIA MENDOTAE,51103,16000,1.33,
MO,1978,1978-03-15,DAPHNIA MENDOTAE JUVENILE,51103,22000,1.07,
MO,1978,1978-03-15,DIACYCLOPS THOMASI,20302,165000,1,
MO,1978,1978-03-15,FILINIA,61400,7000,,
MO,1978,1978-03-15,KERATELLA COCHLEARIS,61801,26000,0.15,
MO,1978,1978-03-15,KERATELLA QUADRATA,61806,125000,,
MO,1978,1978-03-15,LEPTODIAPTOMUS SICILOIDES,30404,52000,1.2,
MO,1978,1978-03-15,POLYARTHRA,63000,15000,,
MO,1978,1978-04-26,CALANOIDA COPEPODITES,30000,16000,0.38,
MO,1978,1978-04-26,CHYDORUS SPHAERICUS,51005,16000,,
MO,1978,1978-04-26,COPEPOD NAUPLII,10000,173000,0.17,
MO,1978,1978-04-26,CYCLOPOIDA COPEPODITES,20000,1513000,0.3,
MO,1978,1978-04-26,DAPHNIA MENDOTAE JUVENILE,51103,5000,0.58,
MO,1978,1978-04-26,DIACYCLOPS THOMASI,20302,99000,1.1,
MO,1978,1978-04-26,KERATELLA QUADRATA,61806,50000,0.17,
MO,1978,1978-04-26,LEPTODIAPTOMUS SICILOIDES,30404,56000,1.05,
MO,1978,1978-04-26,MESOCYCLOPS EDAX,20601,4000,1.3,
MO,1978,1978-04-26,SYNCHAETA,63400,908000,0.21,
MO,1978,1978-05-10,BOSMINA LONGIROSTRIS,50701,17000,0.29,
MO,1978,1978-05-10,CALANOIDA COPEPODITES,30000,23000,0.42,
MO,1978,1978-05-10,CHYDORUS SPHAERICUS,51005,10000,0.21,
MO,1978,1978-05-10,CONOCHILOIDES NATANS,60802,120000,,
MO,1978,1978-05-10,CONOCHILUS UNICORNIS,60902,92000,,
MO,1978,1978-05-10,COPEPOD NAUPLII,10000,1418000,0.17,
MO,1978,1978-05-10,CYCLOPOIDA COPEPODITES,20000,783000,0.73,
MO,1978,1978-05-10,DAPHNIA MENDOTAE,51103,6000,1.35,
MO,1978,1978-05-10,DAPHNIA MENDOTAE JUVENILE,51103,6000,0.78,
MO,1978,1978-05-10,DIACYCLOPS THOMASI,20302,746000,1.11,
MO,1978,1978-05-10,FILINIA,61400,5000,,
MO,1978,1978-05-10,KERATELLA COCHLEARIS,61801,92000,,
MO,1978,1978-05-10,KERATELLA QUADRATA,61806,930000,0.15,
MO,1978,1978-05-10,LEPTODIAPTOMUS SICILOIDES,30404,18000,1,
MO,1978,1978-05-10,MESOCYCLOPS EDAX,20601,5000,1.2,
MO,1978,1978-05-10,NOTHOLCA,62600,23000,,
MO,1978,1978-05-24,ACANTHOCYCLOPS VERNALIS,20101,19000,1,
MO,1978,1978-05-24,ALONA,50300,7000,0.23,
MO,1978,1978-05-24,BOSMINA LONGIROSTRIS,50701,39000,0.48,
MO,1978,1978-05-24,CALANOIDA COPEPODITES,30000,105000,0.42,
MO,1978,1978-05-24,CHYDORUS SPHAERICUS,51005,72000,0.27,
MO,1978,1978-05-24,CONOCHILOIDES NATANS,60802,153000,,
MO,1978,1978-05-24,COPEPOD NAUPLII,10000,487000,0.14,
MO,1978,1978-05-24,CYCLOPOIDA COPEPODITES,20000,1031000,0.5,
MO,1978,1978-05-24,DAPHNIA MENDOTAE,51103,22000,1.55,
MO,1978,1978-05-24,DAPHNIA MENDOTAE JUVENILE,51103,63000,0.79,
MO,1978,1978-05-24,DIACYCLOPS THOMASI,20302,67000,0.98,
MO,1978,1978-05-24,DIAPHANOSOMA BIRGEI JUVENILE,51202,3000,0.55,
MO,1978,1978-05-24,KERATELLA COCHLEARIS,61801,611000,,
MO,1978,1978-05-24,KERATELLA QUADRATA,61806,4803000,,
MO,1978,1978-05-24,LEPTODIAPTOMUS SICILOIDES,30404,14000,1.06,
MO,1978,1978-05-24,MESOCYCLOPS EDAX,20601,4000,1.2,
MO,1978,1978-05-24,NOTHOLCA,62600,10000,,
MO,1978,1978-05-24,POLYARTHRA,63000,153000,,
MO,1978,1978-06-19,ACANTHOCYCLOPS VERNALIS,20101,79000,1.02,
MO,1978,1978-06-19,ASPLANCHNA,60300,85000,0.19,
MO,1978,1978-06-19,BOSMINA LONGIROSTRIS,50701,60000,0.25,
MO,1978,1978-06-19,CALANOIDA COPEPODITES,30000,352000,0.7,
MO,1978,1978-06-19,CHYDORUS SPHAERICUS,51005,33000,0.25,
MO,1978,1978-06-19,COPEPOD NAUPLII,10000,437000,0.24,
MO,1978,1978-06-19,CYCLOPOIDA COPEPODITES,20000,106000,0.3,
MO,1978,1978-06-19,DAPHNIA MENDOTAE,51103,74000,1.47,
MO,1978,1978-06-19,DAPHNIA MENDOTAE JUVENILE,51103,43000,0.97,
MO,1978,1978-06-19,DAPHNIA PULICARIA,51130,1000,1.42,
MO,1978,1978-06-19,DAPHNIA PULICARIA JUVENILE,51130,3000,1,
MO,1978,1978-06-19,DAPHNIA RETROCURVA,51107,1000,1.26,
MO,1978,1978-06-19,DAPHNIA RETROCURVA JUVENILE,51107,2000,0.99,
MO,1978,1978-06-19,DIACYCLOPS THOMASI,20302,54000,0.8,
MO,1978,1978-06-19,KERATELLA COCHLEARIS,61801,59000,,
MO,1978,1978-06-19,KERATELLA QUADRATA,61806,65000,0.16,
MO,1978,1978-06-19,LEPTODIAPTOMUS SICILOIDES,30404,52000,1.27,
MO,1978,1978-06-19,LEPTODORA KINDTI,52301,56,,
MO,1978,1978-06-19,POLYARTHRA,63000,18000,,
MO,1978,1978-06-19,TROPOCYCLOPS PRASINUS MEXICANUS,20901,3000,0.96,
MO,1978,1978-07-05,ACANTHOCYCLOPS VERNALIS,20101,14000,1.18,
MO,1978,1978-07-05,BOSMINA LONGIROSTRIS,50701,24000,0.35,
MO,1978,1978-07-05,BRACHIONUS,60400,245000,,
MO,1978,1978-07-05,CALANOIDA COPEPODITES,30000,127000,0.5,
MO,1978,1978-07-05,CHYDORUS SPHAERICUS,51005,334000,0.29,
MO,1978,1978-07-05,CONOCHILUS UNICORNIS,60902,8000,,
MO,1978,1978-07-05,COPEPOD NAUPLII,10000,712000,0.23,
MO,1978,1978-07-05,CYCLOPOIDA COPEPODITES,20000,24000,,
MO,1978,1978-07-05,DAPHNIA MENDOTAE,51103,45000,1.54,
MO,1978,1978-07-05,DAPHNIA MENDOTAE JUVENILE,51103,10000,0.91,
MO,1978,1978-07-05,DAPHNIA PULICARIA JUVENILE,51130,2000,1.04,
MO,1978,1978-07-05,DIACYCLOPS THOMASI,20302,10000,0.93,
MO,1978,1978-07-05,DIAPHANOSOMA BIRGEI JUVENILE,51202,2000,0.72,
MO,1978,1978-07-05,KERATELLA COCHLEARIS,61801,775000,0.17,
MO,1978,1978-07-05,KERATELLA QUADRATA,61806,55000,,
MO,1978,1978-07-05,LEPTODIAPTOMUS SICILOIDES,30404,63000,0.88,
MO,1978,1978-07-05,MESOCYCLOPS EDAX,20601,8000,1,
MO,1978,1978-07-05,SKISTODIAPTOMUS OREGONENSIS,30801,7000,0.9,
MO,1978,1978-07-05,TRICHOCERCA,63600,8000,,
MO,1978,1978-07-19,ACANTHOCYCLOPS VERNALIS,20101,21000,1,
MO,1978,1978-07-19,ASCOMORPHA,60200,103000,,
MO,1978,1978-07-19,BOSMINA LONGIROSTRIS,50701,16000,0.32,
MO,1978,1978-07-19,BRACHIONUS,60400,864000,,
MO,1978,1978-07-19,CALANOIDA COPEPODITES,30000,51000,0.78,
MO,1978,1978-07-19,CHYDORUS SPHAERICUS,51005,274000,0.28,
MO,1978,1978-07-19,CONOCHILUS UNICORNIS,60902,103000,,
MO,1978,1978-07-19,COPEPOD NAUPLII,10000,792000,0.23,
MO,1978,1978-07-19,CYCLOPOIDA COPEPODITES,20000,51000,0.78,
MO,1978,1978-07-19,DAPHNIA MENDOTAE,51103,3000,1.6,
MO,1978,1978-07-19,DAPHNIA PULICARIA JUVENILE,51130,3000,1.16,
MO,1978,1978-07-19,DAPHNIA RETROCURVA,51107,3000,1.43,
MO,1978,1978-07-19,DIAPHANOSOMA BIRGEI,51202,7000,1.14,
MO,1978,1978-07-19,DIAPHANOSOMA BIRGEI JUVENILE,51202,21000,0.58,
MO,1978,1978-07-19,KERATELLA COCHLEARIS,61801,437000,0.12,
MO,1978,1978-07-19,LEPTODIAPTOMUS SICILOIDES,30404,113000,1.1,
MO,1978,1978-07-19,LEPTODORA KINDTI,52301,56,,
MO,1978,1978-07-19,MESOCYCLOPS EDAX,20601,16000,0.96,
MO,1978,1978-08-01,ACANTHOCYCLOPS VERNALIS,20101,26000,0.8,
MO,1978,1978-08-01,ASCOMORPHA,60200,104000,,
MO,1978,1978-08-01,BOSMINA LONGIROSTRIS,50701,9000,0.31,
MO,1978,1978-08-01,CALANOIDA COPEPODITES,30000,84000,0.8,
MO,1978,1978-08-01,CHYDORUS SPHAERICUS,51005,282000,0.26,
MO,1978,1978-08-01,CONOCHILUS UNICORNIS,60902,474000,,
MO,1978,1978-08-01,COPEPOD NAUPLII,10000,539000,0.24,
MO,1978,1978-08-01,CYCLOPOIDA COPEPODITES,20000,6000,0.65,
MO,1978,1978-08-01,DAPHNIA MENDOTAE JUVENILE,51103,15000,0.75,
MO,1978,1978-08-01,DAPHNIA RETROCURVA JUVENILE,51107,2000,1.04,
MO,1978,1978-08-01,DIACYCLOPS THOMASI,20302,9000,0.95,
MO,1978,1978-08-01,DIAPHANOSOMA BIRGEI,51202,11000,0.98,
MO,1978,1978-08-01,DIAPHANOSOMA BIRGEI JUVENILE,51202,91000,0.64,
MO,1978,1978-08-01,EUBOSMINA COREGONI,51501,6000,,
MO,1978,1978-08-01,FILINIA,61400,6000,,
MO,1978,1978-08-01,KERATELLA COCHLEARIS,61801,110000,,
MO,1978,1978-08-01,KERATELLA QUADRATA,61806,9000,0.15,
MO,1978,1978-08-01,LEPTODIAPTOMUS SICILOIDES,30404,39000,0.94,
MO,1978,1978-08-01,MESOCYCLOPS EDAX,20601,39000,0.96,
MO,1978,1978-08-01,TRICHOCERCA,63600,6000,,
MO,1978,1978-08-15,ACANTHOCYCLOPS VERNALIS,20101,11000,1,
MO,1978,1978-08-15,ASPLANCHNA,60300,10000,,
MO,1978,1978-08-15,BOSMINA LONGIROSTRIS,50701,18000,0.32,
MO,1978,1978-08-15,CALANOIDA COPEPODITES,30000,115000,0.8,
MO,1978,1978-08-15,CHYDORUS SPHAERICUS,51005,409000,0.3,
MO,1978,1978-08-15,COLLOTHECA,60600,231000,,
MO,1978,1978-08-15,COPEPOD NAUPLII,10000,567000,0.19,
MO,1978,1978-08-15,CYCLOPOIDA COPEPODITES,20000,21000,0.23,
MO,1978,1978-08-15,DAPHNIA MENDOTAE,51103,13000,1.46,
MO,1978,1978-08-15,DAPHNIA MENDOTAE JUVENILE,51103,3000,0.91,
MO,1978,1978-08-15,DAPHNIA RETROCURVA,51107,6000,1.29,
MO,1978,1978-08-15,DAPHNIA RETROCURVA JUVENILE,51107,13000,0.94,
MO,1978,1978-08-15,DIACYCLOPS THOMASI,20302,11000,1.18,
MO,1978,1978-08-15,DIAPHANOSOMA BIRGEI,51202,19000,1.16,
MO,1978,1978-08-15,DIAPHANOSOMA BIRGEI JUVENILE,51202,77000,0.63,
MO,1978,1978-08-15,EUBOSMINA COREGONI,51501,157000,0.34,
MO,1978,1978-08-15,FILINIA,61400,403000,,
MO,1978,1978-08-15,KERATELLA COCHLEARIS,61801,96000,,
MO,1978,1978-08-15,KERATELLA QUADRATA,61806,10000,,
MO,1978,1978-08-15,LEPTODIAPTOMUS SICILOIDES,30404,71000,1.1,
MO,1978,1978-08-15,LEPTODORA KINDTI,52301,57,,
MO,1978,1978-08-15,MESOCYCLOPS EDAX,20601,38000,1.3,
MO,1978,1978-08-15,TRICHOCERCA,63600,96000,,
MO,1978,1978-08-28,ACANTHOCYCLOPS VERNALIS,20101,15000,1,
MO,1978,1978-08-28,CALANOIDA COPEPODITES,30000,80000,0.53,
MO,1978,1978-08-28,CHYDORUS SPHAERICUS,51005,87000,0.24,
MO,1978,1978-08-28,COLLOTHECA,60600,81000,,
MO,1978,1978-08-28,COPEPOD NAUPLII,10000,122000,0.21,
MO,1978,1978-08-28,DAPHNIA MENDOTAE,51103,3000,1.24,
MO,1978,1978-08-28,DAPHNIA MENDOTAE JUVENILE,51103,11000,0.87,
MO,1978,1978-08-28,DAPHNIA PULICARIA JUVENILE,51130,3000,0.69,
MO,1978,1978-08-28,DAPHNIA RETROCURVA,51107,3000,1.24,
MO,1978,1978-08-28,DAPHNIA RETROCURVA JUVENILE,51107,20000,0.78,
MO,1978,1978-08-28,DIACYCLOPS THOMASI,20302,15000,0.9,
MO,1978,1978-08-28,DIAPHANOSOMA BIRGEI,51202,22000,1.04,
MO,1978,1978-08-28,DIAPHANOSOMA BIRGEI JUVENILE,51202,8000,0.69,
MO,1978,1978-08-28,FILINIA,61400,287000,,
MO,1978,1978-08-28,LEPTODIAPTOMUS SICILOIDES,30404,49000,0.97,
MO,1978,1978-08-28,LEPTODORA KINDTI,52301,57,,
MO,1978,1978-08-28,MESOCYCLOPS EDAX,20601,15000,1.3,
MO,1978,1978-09-11,ACANTHOCYCLOPS VERNALIS,20101,9000,,
MO,1978,1978-09-11,CALANOIDA COPEPODITES,30000,40000,0.52,
MO,1978,1978-09-11,CHYDORUS SPHAERICUS,51005,287000,0.21,
MO,1978,1978-09-11,COLLOTHECA,60600,699000,,
MO,1978,1978-09-11,COPEPOD NAUPLII,10000,488000,0.21,
MO,1978,1978-09-11,CYCLOPOIDA COPEPODITES,20000,24000,0.43,
MO,1978,1978-09-11,DAPHNIA MENDOTAE,51103,4000,1.35,
MO,1978,1978-09-11,DAPHNIA MENDOTAE JUVENILE,51103,14000,0.86,
MO,1978,1978-09-11,DAPHNIA RETROCURVA,51107,20000,1.3,
MO,1978,1978-09-11,DAPHNIA RETROCURVA JUVENILE,51107,24000,0.89,
MO,1978,1978-09-11,DIACYCLOPS THOMASI,20302,21000,0.99,
MO,1978,1978-09-11,DIAPHANOSOMA BIRGEI,51202,12000,1.16,
MO,1978,1978-09-11,DIAPHANOSOMA BIRGEI JUVENILE,51202,6000,0.61,
MO,1978,1978-09-11,FILINIA,61400,76000,,
MO,1978,1978-09-11,KERATELLA COCHLEARIS,61801,70000,0.17,
MO,1978,1978-09-11,LEPTODIAPTOMUS SICILOIDES,30404,21000,1.05,
MO,1978,1978-09-11,MESOCYCLOPS EDAX,20601,15000,1.12,
MO,1978,1978-09-11,PLOESOMA,62900,23000,,
MO,1978,1978-09-11,POLYARTHRA,63000,23000,,
MO,1978,1978-09-11,SKISTODIAPTOMUS OREGONENSIS,30801,6000,1.1,
MO,1978,1978-09-11,TRICHOCERCA,63600,65000,,
MO,1978,1978-09-27,ACANTHOCYCLOPS VERNALIS,20101,32000,0.95,
MO,1978,1978-09-27,BOSMINA LONGIROSTRIS,50701,12000,0.27,
MO,1978,1978-09-27,CALANOIDA COPEPODITES,30000,77000,0.5,
MO,1978,1978-09-27,CHYDORUS SPHAERICUS,51005,140000,0.25,
MO,1978,1978-09-27,COLLOTHECA,60600,97000,,
MO,1978,1978-09-27,COPEPOD NAUPLII,10000,51000,0.22,
MO,1978,1978-09-27,CYCLOPOIDA COPEPODITES,20000,66000,0.52,
MO,1978,1978-09-27,DAPHNIA MENDOTAE,51103,4000,1.57,
MO,1978,1978-09-27,DAPHNIA MENDOTAE JUVENILE,51103,11000,0.72,
MO,1978,1978-09-27,DAPHNIA RETROCURVA,51107,14000,1.29,
MO,1978,1978-09-27,DAPHNIA RETROCURVA JUVENILE,51107,53000,0.91,
MO,1978,1978-09-27,DIACYCLOPS THOMASI,20302,36000,0.98,
MO,1978,1978-09-27,DIAPHANOSOMA BIRGEI,51202,74000,1.09,
MO,1978,1978-09-27,DIAPHANOSOMA BIRGEI JUVENILE,51202,53000,0.73,
MO,1978,1978-09-27,EUBOSMINA COREGONI,51501,8000,0.35,
MO,1978,1978-09-27,LEPTODIAPTOMUS SICILOIDES,30404,10000,1.05,
MO,1978,1978-09-27,MESOCYCLOPS EDAX,20601,8000,1.2,
MO,1978,1978-09-27,PLOESOMA,62900,5000,,
MO,1978,1978-09-27,SKISTODIAPTOMUS OREGONENSIS,30801,10000,1.3,
MO,1978,1978-09-27,TRICHOCERCA,63600,5000,,
MO,1978,1978-10-10,ACANTHOCYCLOPS VERNALIS,20101,55000,1.1,
MO,1978,1978-10-10,BOSMINA LONGIROSTRIS,50701,4000,0.31,
MO,1978,1978-10-10,CALANOIDA COPEPODITES,30000,52000,0.66,
MO,1978,1978-10-10,CHYDORUS SPHAERICUS,51005,240000,,
MO,1978,1978-10-10,COLLOTHECA,60600,48000,0.21,
MO,1978,1978-10-10,COPEPOD NAUPLII,10000,26000,0.21,
MO,1978,1978-10-10,CYCLOPOIDA COPEPODITES,20000,70000,0.51,
MO,1978,1978-10-10,DAPHNIA MENDOTAE,51103,11000,1.48,
MO,1978,1978-10-10,DAPHNIA MENDOTAE JUVENILE,51103,32000,0.79,
MO,1978,1978-10-10,DAPHNIA RETROCURVA,51107,32000,1.28,
MO,1978,1978-10-10,DAPHNIA RETROCURVA JUVENILE,51107,55000,1.01,
MO,1978,1978-10-10,DIACYCLOPS THOMASI,20302,173000,0.91,
MO,1978,1978-10-10,DIAPHANOSOMA BIRGEI,51202,26000,1.01,
MO,1978,1978-10-10,DIAPHANOSOMA BIRGEI JUVENILE,51202,45000,0.71,
MO,1978,1978-10-10,EUBOSMINA COREGONI,51501,33000,0.44,
MO,1978,1978-10-10,LEPTODIAPTOMUS SICILOIDES,30404,22000,1.2,
MO,1978,1978-10-10,LEPTODORA KINDTI,52301,112,,
MO,1978,1978-10-10,MESOCYCLOPS EDAX,20601,44000,1.05,
MO,1978,1978-10-10,POLYARTHRA,63000,8000,0.14,
MO,1978,1978-10-10,TROPOCYCLOPS PRASINUS MEXICANUS,20901,4000,0.84,
MO,1978,1978-10-23,ACANTHOCYCLOPS VERNALIS,20101,18000,0.83,
MO,1978,1978-10-23,CALANOIDA COPEPODITES,30000,21000,0.7,
MO,1978,1978-10-23,CHYDORUS SPHAERICUS,51005,208000,0.34,
MO,1978,1978-10-23,COLLOTHECA,60600,29000,0.18,
MO,1978,1978-10-23,COPEPOD NAUPLII,10000,7000,0.22,
MO,1978,1978-10-23,CYCLOPOIDA COPEPODITES,20000,16000,,
MO,1978,1978-10-23,DAPHNIA MENDOTAE,51103,19000,1.36,
MO,1978,1978-10-23,DAPHNIA MENDOTAE JUVENILE,51103,134000,0.74,
MO,1978,1978-10-23,DAPHNIA RETROCURVA,51107,22000,1.34,
MO,1978,1978-10-23,DAPHNIA RETROCURVA JUVENILE,51107,51000,0.81,
MO,1978,1978-10-23,DIACYCLOPS THOMASI,20302,75000,1.06,
MO,1978,1978-10-23,DIAPHANOSOMA BIRGEI,51202,99000,1.17,
MO,1978,1978-10-23,DIAPHANOSOMA BIRGEI JUVENILE,51202,32000,0.75,
MO,1978,1978-10-23,EUBOSMINA COREGONI,51501,109000,0.35,
MO,1978,1978-10-23,KERATELLA COCHLEARIS,61801,10000,0.16,
MO,1978,1978-10-23,KERATELLA QUADRATA,61806,10000,0.28,
MO,1978,1978-10-23,LEPTODIAPTOMUS SICILOIDES,30404,43000,1.05,
MO,1978,1978-10-23,LEPTODORA KINDTI,52301,59,,
MO,1978,1978-10-23,MESOCYCLOPS EDAX,20601,14000,0.97,
MO,1978,1978-10-23,PLOESOMA,62900,19000,0.24,
MO,1978,1978-11-07,AGLAODIAPTOMUS CLAVIPES,30901,7000,1.2,
MO,1978,1978-11-07,BOSMINA LONGIROSTRIS,50701,4000,,
MO,1978,1978-11-07,CALANOIDA COPEPODITES,30000,39000,0.31,
MO,1978,1978-11-07,CHYDORUS SPHAERICUS,51005,95000,0.33,
MO,1978,1978-11-07,COPEPOD NAUPLII,10000,182000,0.23,
MO,1978,1978-11-07,CYCLOPOIDA COPEPODITES,20000,22000,0.75,
