










Data Set Title: North Temperate Lakes LTER: Chlorophyll - Trout Lake Area

Investigator(s): NTL LTER Lead PI, North Temperate Lakes LTER

Contact(s): NTL LTER Lead PI; Center for Limnology, 680 N Park St, Madison, WI, 53706-1492, USA;(phone) 608-263-2567;(fax) 608-265-2340;(email) ehstanley@wisc.edu;
NTL LTER Information Manager; Center for Limnology, 680 N Park St, Madison, WI, 53706-1492, USA;(phone) 608-890-3446;(fax) 608-265-2340;(email) infomgr@lter.limnology.wisc.edu;

Abstract: Chlorophyll and phaeopigments are measured at our permanent sampling station in the deepest part of each lake. Chlorophyll samples are collected from the seven primary study lakes (Allequash, Big Muskellunge, Crystal, Sparkling, and Trout lakes and bog lakes 27-02 [Crystal Bog], and 12-15 [Trout Bog]) in the Trout Lake area at two to 10 depths depending on the lake and analyzed spectrophotometrically. 

Sampling Frequency: fortnightly during ice-free season - every 6 weeks during ice-covered season

Number of sites: 7

Initiation of study (mm/dd/yy): 06/30/1981


Data Table: North Temperate Lakes LTER: Chlorophyll - Trout Lake Area

Variables: 

LAKEID = lake name abbreviation
YEAR4 = year
DAYNUM = day of year
SAMPLEDATE = sample date
REP = replicate number
STA = station number
DEPTH = depth (meter)
CHLOR = chlorophyll a concentration (microgramPerLiter)
PHAEO = phaeophyton  concentration (microgramPerLiter)
FLAGCHLOR = data flag for chlor
FLAGPHAEO = data flag for phaeo


Variable Codes: 



LAKEID

AL = Allequash Lake
BM = Big Muskellunge Lake
CB = Bog 27-2  (Crystal Bog)
CR = Crystal Lake
SP = Sparkling Lake
TB = Bog 12-15  (Trout Bog)
TR = Trout Lake





Flags: 

A = Sample suspect
B = Standard curve/reduction suspect
C = No sample taken
D = Sample lost
E = Average of duplicate analyses
F = Duplicate analyses in error
G = Analysed late
H = Outside of standard range
I = Outside of data entry constraints 
J = Non standard routine followed
K = Data suspect
L = Data point and blind value differ by more than 15% 
M = More than two flags (See original data sheets)
N = Sample retested 
O = Value suspect but total pigment(CHL + PHAEO) value accurate 
P = TPM uncorrected for humidity change between filter weighing
Q = Quality control comments on SLOH lab sheet
R = Value between LOD (Limit of Detection)  and LOQ (Limit of Quantification)
S = Value below detection limit; set to zero
T = Sample contaminated; data not reported
U = Equipment malfunction produced bad value; value set to missing;
V = Frlight could not be computed; set to missing
W = negative light value; set to zero




From the North Temperate Lakes LTER database at: Tue Apr 26 13:16:32 CDT 2011
Dataset Results:
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAKEID,YEAR4,DAYNUM,SAMPLEDATE,REP,STA,DEPTH,CHLOR,PHAEO
TR,2000,19,01/19/2000,1,2,32,.8,3.3
TR,2000,55,02/24/2000,1,2,10,.7,.5
TB,2001,204,07/23/2001,1,1,2,26.5,-2.4
TB,2001,204,07/23/2001,1,1,3,154.8,-74.8
SP,2001,205,07/24/2001,1,1,3,1.1,-.3
CR,2001,152,06/01/2001,2,1,8,1.8,-.2
AL,2001,149,05/29/2001,1,1,4,2,-.1
SP,2001,149,05/29/2001,1,1,10,5.8,-.4
AL,2001,204,07/23/2001,1,1,0,3.9,1.3
CB,2001,155,06/04/2001,1,1,2,67.6,.7
AL,2001,204,07/23/2001,1,1,4,20.2,-.7
AL,2001,204,07/23/2001,1,1,6,43.4,-.1
TR,2001,192,07/11/2001,1,2,0,2.7,-1.1
CR,2001,193,07/12/2001,1,1,0,.6,.4
CR,2001,193,07/12/2001,1,1,3,.9,.2
CR,2001,193,07/12/2001,1,1,12,4.4,1.2
CR,2001,193,07/12/2001,1,1,15,6.3,3.1
CR,2001,193,07/12/2001,1,1,19,3.5,4.1
AL,2001,26,01/26/2001,1,1,4,.3,.2
CB,2001,192,07/11/2001,1,1,2,22,9.4
TR,2001,192,07/11/2001,1,2,10,3.7,.4
BM,2001,191,07/10/2001,1,1,10,8.5,-.8
BM,2001,191,07/10/2001,1,1,12,6.7,1.1
AL,2001,191,07/10/2001,1,1,7,278.2,-19.9
SP,2001,93,04/03/2001,1,1,12,.6,-.3
SP,2001,93,04/03/2001,1,1,15,.3,.2
SP,2001,93,04/03/2001,1,1,3,4.7,-1.7
CR,2001,94,04/04/2001,1,1,3,5,-.8
CR,2001,94,04/04/2001,1,1,5,4.1,0
CR,2001,94,04/04/2001,1,1,8,3.4,.4
CR,2001,94,04/04/2001,1,1,15,2.5,.7
TB,2001,93,04/03/2001,1,1,2,.4,2.6
TB,2001,93,04/03/2001,1,1,3,.7,1.5
TB,2001,93,04/03/2001,1,1,5,.6,1.6
SP,2001,93,04/03/2001,1,1,0,3,-1.1
AL,2001,92,04/02/2001,1,1,0,1.2,.3
AL,2001,92,04/02/2001,1,1,6.5,.7,.1
AL,2001,92,04/02/2001,2,1,4,.2,0
CB,2001,92,04/02/2001,1,1,0,14.2,-4.1
CB,2001,92,04/02/2001,1,1,1,12.1,5
CB,2001,92,04/02/2001,1,1,2,25.9,4.7
SP,2000,194,07/12/2000,1,1,10,4.6,.7
SP,2000,194,07/12/2000,1,1,12,13,1.3
SP,2000,194,07/12/2000,1,1,15,4.4,1.7
SP,2000,194,07/12/2000,1,1,18,3.3,2.4
TB,2000,193,07/11/2000,1,1,5,5.6,4.4
TB,2000,193,07/11/2000,1,1,7,11.9,6.1
TB,2000,193,07/11/2000,2,1,3,12.9,6.2
TR,2000,193,07/11/2000,1,2,0,2,0
TR,2000,193,07/11/2000,1,2,10,6,.8
TR,2000,55,02/24/2000,2,2,20,.7,.4
TR,2000,122,05/01/2000,1,2,20,6.4,.6
TR,2000,122,05/01/2000,1,2,31.5,6,1
TR,2000,152,05/31/2000,1,2,0,2,-.8
TR,2000,152,05/31/2000,1,2,15,2.6,-.1
TR,2000,179,06/27/2000,1,2,0,2.6,-.8
TR,2000,179,06/27/2000,2,2,20,1.2,1.1
TR,2000,207,07/25/2000,1,2,10,4.7,1
TR,2000,235,08/22/2000,1,2,0,3,1.4
TR,2000,263,09/19/2000,1,2,10,5.1,.2
TR,2000,263,09/19/2000,1,2,27,.7,.5
TR,2000,292,10/18/2000,1,2,32,.9,.4
TR,2000,292,10/18/2000,2,2,32,.6,.5
TR,2000,207,07/25/2000,1,2,20,1.5,.6
TR,2000,235,08/22/2000,1,2,10,3.8,.9
TR,2000,235,08/22/2000,1,2,32,1.1,.2
TR,2000,327,11/22/2000,1,2,0,4.1,1
TR,2000,327,11/22/2000,1,2,32,3.7,.4
TR,2000,327,11/22/2000,2,2,32,3.6,.3
SP,2001,190,07/09/2001,1,1,12,4.9,.3
TR,2001,192,07/11/2001,1,2,27,.4,.6
TR,2001,192,07/11/2001,1,2,31,.5,.8
TR,2001,192,07/11/2001,2,2,0,3,-.4
CR,2001,193,07/12/2001,1,1,8,1.3,1
CR,2001,193,07/12/2001,2,1,5,1.2,.1
BM,2001,191,07/10/2001,1,1,16,4.4,1.2
BM,2001,191,07/10/2001,1,1,19,6.2,0
BM,2001,191,07/10/2001,2,1,8,3,1.4
CB,2001,192,07/11/2001,1,1,0,18.1,-3
CB,2001,192,07/11/2001,1,1,1,10.6,2.4
CB,2001,192,07/11/2001,2,1,2,24.3,-1.9
TR,2001,192,07/11/2001,1,2,5,2.1,-.3
TR,2001,192,07/11/2001,1,2,8,3.7,-.1
TR,2001,192,07/11/2001,1,2,15,5.2,1.4
TR,2001,192,07/11/2001,1,2,20,2.3,-.2
SP,2001,190,07/09/2001,1,1,18,10.9,3
SP,2001,190,07/09/2001,2,1,15,16.1,.4
AL,2001,191,07/10/2001,1,1,0,5.2,-.5
AL,2001,191,07/10/2001,1,1,2,5.4,-.1
AL,2001,191,07/10/2001,1,1,6,15.4,2.4
SP,2001,190,07/09/2001,1,1,15,18.7,1.1
AL,2001,191,07/10/2001,2,1,7,261.2,2.2
BM,2001,191,07/10/2001,1,1,0,1.8,-.1
BM,2001,191,07/10/2001,1,1,3,1.7,.1
BM,2001,191,07/10/2001,1,1,8,3.3,.8
TR,2001,291,10/18/2001,1,2,10,6.3,.1
SP,2001,319,11/15/2001,1,1,5,3.5,.5
BM,2001,274,10/01/2001,1,1,16,8.6,9.3
CB,2001,275,10/02/2001,1,1,1,12,9.5
SP,2001,275,10/02/2001,1,1,3,1.1,.4
SP,2001,275,10/02/2001,1,1,12,3.2,1.3
TR,2001,276,10/03/2001,1,2,0,3.4,.7
TR,2001,276,10/03/2001,1,2,10,2.9,1.4
BM,2001,274,10/01/2001,1,1,3,3.2,.4
BM,2000,178,06/26/2000,1,1,0,1.7,.2
BM,2000,178,06/26/2000,1,1,3,2.1,-.2
BM,2000,178,06/26/2000,1,1,5,1.9,.2
TB,2000,178,06/26/2000,1,1,3,12,6.7
TB,2000,178,06/26/2000,1,1,5,5.6,5.7
TB,2000,178,06/26/2000,2,1,7,4.4,9.6
SP,2000,179,06/27/2000,1,1,0,1.5,.1
SP,2000,179,06/27/2000,1,1,3,1.4,-.1
SP,2000,179,06/27/2000,1,1,18,9.3,6.2
TR,2000,179,06/27/2000,1,2,8,2.2,.8
TR,2000,179,06/27/2000,1,2,20,.7,1.2
CB,2000,180,06/28/2000,1,1,1,6.3,1.5
CB,2000,180,06/28/2000,2,1,2,10.2,2.8
CR,2000,180,06/28/2000,1,1,0,.4,.3
CR,2000,180,06/28/2000,2,1,8,.1,2.1
AL,2000,181,06/29/2000,1,1,2,5.9,1.4
BM,2000,178,06/26/2000,1,1,10,4,.5
BM,2000,178,06/26/2000,2,1,10,3.4,.8
TB,2000,178,06/26/2000,1,1,0,5.2,1.6
BM,2000,24,01/24/2000,2,1,19,.3,1.4
BM,2000,151,05/30/2000,1,1,19,2.5,.3
CR,2000,17,01/17/2000,2,1,10,.5,1.1
TB,2000,27,01/27/2000,2,1,3,.5,2.1
SP,2000,208,07/26/2000,1,1,0,1.8,.1
AL,2000,55,02/24/2000,1,1,4,0,.2
CR,2000,95,04/04/2000,1,1,19,3.3,1.3
CR,2000,124,05/03/2000,1,1,5,2.4,.4
CR,2000,153,06/01/2000,1,1,10,16.4,1.5
CR,2000,234,08/21/2000,1,1,15,10.7,11.9
CR,2000,293,10/19/2000,1,1,19,.9,7
CB,2000,89,03/29/2000,2,1,2,3.3,6.7
SP,2001,93,04/03/2001,1,1,10,.6,-.1
TB,2001,190,07/09/2001,1,1,3,46.7,12.8
TB,2001,190,07/09/2001,1,1,5,4.1,4.6
TB,2001,190,07/09/2001,1,1,7,.5,11.7
TB,2001,190,07/09/2001,2,1,5,5.9,.5
SP,2001,190,07/09/2001,1,1,0,.7,.2
SP,2001,190,07/09/2001,1,1,3,.7,.1
SP,2001,190,07/09/2001,1,1,5,1.1,.2
SP,2001,190,07/09/2001,1,1,8,1.6,.3
TR,2001,178,06/27/2001,1,2,5,1.9,1.9
TR,2001,178,06/27/2001,1,2,20,3,-1
TR,2001,178,06/27/2001,1,2,27,.5,.8
TR,2001,178,06/27/2001,2,2,32,.7,1
CR,2001,179,06/28/2001,1,1,17,4.4,3.9
TB,2001,190,07/09/2001,1,1,2,134.8,-22.2
TR,2001,178,06/27/2001,1,2,0,1.4,.6
CR,2001,179,06/28/2001,1,1,12,2.8,3.7
CR,2001,179,06/28/2001,1,1,15,1.3,6.9
AL,2001,176,06/25/2001,1,1,7,84.5,5.7
TB,2001,176,06/25/2001,1,1,3,17.5,10
SP,2001,177,06/26/2001,1,1,3,2.2,.1
BM,2001,178,06/27/2001,1,1,3,1.6,.2
BM,2001,178,06/27/2001,1,1,8,3.2,.4
BM,2001,178,06/27/2001,1,1,19,1,.3
CR,2001,179,06/28/2001,1,1,10,3,.8
TR,2001,178,06/27/2001,1,2,10,3.5,-.2
TR,2001,178,06/27/2001,1,2,32,.8,.8
CR,2001,179,06/28/2001,1,1,5,1.5,1
SP,2001,177,06/26/2001,1,1,15,7.4,2.7
BM,2001,178,06/27/2001,1,1,5,1.8,.4
CR,2001,277,10/04/2001,1,1,5,1.9,1.6
CR,2001,277,10/04/2001,1,1,8,2.9,.8
CR,2001,277,10/04/2001,1,1,10,1.9,1
CR,2001,277,10/04/2001,1,1,12,10.8,.1
SP,2001,275,10/02/2001,1,1,5,.9,.7
SP,2001,275,10/02/2001,1,1,8,1.2,.8
SP,2001,275,10/02/2001,1,1,18,-.7,60.8
TR,2001,276,10/03/2001,1,2,15,3.2,.7
TR,2001,276,10/03/2001,1,2,27,90.1,32.6
AL,2001,276,10/03/2001,1,1,2,18.4,.1
TR,2001,276,10/03/2001,1,2,3,5.1,.4
TR,2001,276,10/03/2001,1,2,8,3.3,1.6
TR,2001,276,10/03/2001,1,2,20,.5,3.1
TR,2001,276,10/03/2001,1,2,32,8.1,9.1
TR,2001,276,10/03/2001,2,2,10,3.3,.9
CR,2001,277,10/04/2001,1,1,3,2.3,.9
BM,2001,163,06/12/2001,1,1,5,2.3,-.3
CR,2001,123,05/03/2001,1,1,12,5.3,1.8
SP,2001,275,10/02/2001,1,1,15,5.6,7.3
SP,2001,275,10/02/2001,2,1,8,1.9,.3
CB,2001,275,10/02/2001,1,1,2,.2,2.5
CB,2001,275,10/02/2001,2,1,0,1.6,3
AL,2001,276,10/03/2001,1,1,0,12.2,7.5
AL,2001,276,10/03/2001,1,1,4,11.8,9.3
AL,2001,276,10/03/2001,1,1,6,13.1,4.6
SP,2000,179,06/27/2000,1,1,5,1,.5
SP,2000,179,06/27/2000,1,1,8,2.8,-.4
SP,2000,179,06/27/2000,1,1,10,6.9,.9
SP,2000,179,06/27/2000,1,1,15,7.5,1.5
TR,2000,179,06/27/2000,1,2,3,2.2,-.1
TR,2000,179,06/27/2000,1,2,15,5,-1
TR,2000,179,06/27/2000,1,2,27,18.9,1.7
CB,2000,180,06/28/2000,1,1,0,3.7,1.6
CR,2000,180,06/28/2000,1,1,3,.5,.2
CR,2000,180,06/28/2000,1,1,5,-.1,1.3
CR,2000,180,06/28/2000,1,1,8,-.2,2.4
CR,2000,180,06/28/2000,1,1,12,.5,2.5
CR,2000,180,06/28/2000,1,1,15,9.9,-6
CR,2000,180,06/28/2000,1,1,19,10.2,20.8
AL,2000,181,06/29/2000,1,1,4,6.4,1.4
CB,2000,192,07/10/2000,1,1,0,6.8,1.4
CB,2000,192,07/10/2000,1,1,1,20.3,-.4
CB,2000,192,07/10/2000,1,1,2,29.1,6
CB,2000,192,07/10/2000,2,1,2,37.8,6.2
BM,2000,192,07/10/2000,1,1,0,2.6,.2
BM,2000,192,07/10/2000,1,1,5,3.9,.7
BM,2000,192,07/10/2000,1,1,8,4.2,.9
BM,2000,192,07/10/2000,1,1,10,5.3,1.8
BM,2000,192,07/10/2000,2,1,3,3.4,.5
TB,2000,193,07/11/2000,1,1,0,7.3,3.2
TB,2000,193,07/11/2000,1,1,2,36.8,10.9
SP,2001,190,07/09/2001,1,1,10,3.1,.6
CR,2001,179,06/28/2001,1,1,8,3.3,1.5
BM,2001,178,06/27/2001,1,1,16,1.2,1
BM,2001,191,07/10/2001,1,1,5,2.6,.7
SP,2001,177,06/26/2001,1,1,12,3.5,.5
SP,2001,177,06/26/2001,1,1,10,2.7,.5
BM,2001,151,05/31/2001,1,1,16,3,.2
TR,2001,25,01/25/2001,2,2,10,.5,.5
TR,2001,150,05/30/2001,2,2,10,4.8,1.5
TR,2001,207,07/26/2001,1,2,5,1.7,0
TR,2001,291,10/18/2001,1,2,27,-.1,1.5
CR,2001,221,08/09/2001,1,1,19,1.9,3.5
SP,2001,205,07/24/2001,1,1,18,10.6,1.9
BM,2001,206,07/25/2001,1,1,3,1.7,.3
CR,2001,193,07/12/2001,1,1,10,4.4,-.3
CB,2001,234,08/22/2001,1,1,1,6.5,.9
AL,2001,248,09/05/2001,1,1,7,555.2,41.2
BM,2001,178,06/27/2001,1,1,10,5.2,-.1
TB,2001,176,06/25/2001,2,1,0,5.5,3
CB,2001,177,06/26/2001,1,1,1,10.1,7.1
SP,2001,177,06/26/2001,1,1,5,2.5,.4
SP,2001,177,06/26/2001,1,1,8,2.9,1
AL,2001,176,06/25/2001,1,1,0,3.9,.3
AL,2001,176,06/25/2001,1,1,4,9.1,4.9
AL,2001,176,06/25/2001,1,1,6,12.6,.7
TB,2001,176,06/25/2001,1,1,2,48.4,35.6
CR,2001,94,04/04/2001,2,1,19,2.5,-.1
CR,2001,152,06/01/2001,1,1,5,1.4,-.1
CR,2001,152,06/01/2001,1,1,15,10.6,1.2
SP,2001,149,05/29/2001,1,1,0,.5,0
SP,2001,149,05/29/2001,1,1,18,5.8,-1.7
TR,2001,150,05/30/2001,1,2,0,1.2,.2
TR,2001,150,05/30/2001,1,2,8,5.5,0
TB,2001,24,01/24/2001,1,1,0,4.7,2
AL,2001,276,10/03/2001,2,1,2,14.7,2.7
TB,2001,274,10/01/2001,1,1,7,48.3,32
TB,2001,274,10/01/2001,2,1,0,81.5,10.5
BM,2001,274,10/01/2001,1,1,0,2.4,1.1
BM,2001,274,10/01/2001,1,1,8,3.8,1.1
BM,2001,274,10/01/2001,1,1,10,3.8,1.9
BM,2001,274,10/01/2001,1,1,12,4.2,1.3
BM,2001,274,10/01/2001,1,1,19,55.3,113.2
BM,2001,274,10/01/2001,2,1,8,3.3,2.2
TB,2001,274,10/01/2001,1,1,0,121.5,16.7
TB,2001,274,10/01/2001,1,1,2,39.3,24
TB,2001,274,10/01/2001,1,1,3,52.6,21.5
TB,2001,274,10/01/2001,1,1,5,20,14.3
AL,2001,162,06/11/2001,1,1,2,2.4,1.2
AL,2001,162,06/11/2001,1,1,6,2.8,.7
AL,2001,162,06/11/2001,1,1,0,5,.7
SP,2001,134,05/14/2001,1,1,12,6.8,-.3
SP,2001,134,05/14/2001,1,1,0,1.9,.6
SP,2001,134,05/14/2001,1,1,8,3.2,.9
AL,2001,302,10/29/2001,1,1,0,11.6,2
CR,2001,290,10/17/2001,1,1,8,1.3,2.1
TR,2001,291,10/18/2001,1,2,15,5.3,1.1
SP,2001,275,10/02/2001,1,1,10,1.2,1.1
TR,2001,318,11/14/2001,1,2,15,5.9,.6
BM,2001,304,10/31/2001,1,1,5,7.2,1.9
CR,2000,265,09/21/2000,2,1,19,4.3,6.8
SP,2000,262,09/18/2000,1,1,3,2.9,.3
SP,2000,262,09/18/2000,1,1,5,2.8,.2
SP,2000,262,09/18/2000,1,1,8,2.9,.1
SP,2000,262,09/18/2000,1,1,10,3.8,-.3
SP,2000,262,09/18/2000,1,1,12,3.3,1
TR,2000,263,09/19/2000,1,2,0,4.4,.8
TR,2000,263,09/19/2000,1,2,20,.8,.9
TR,2000,263,09/19/2000,1,2,32,222.6,89
AL,2000,263,09/19/2000,1,1,2,13.2,2.1
AL,2000,263,09/19/2000,1,1,6,6.9,1
AL,2000,263,09/19/2000,2,1,0,14.5,1
BM,2001,233,08/21/2001,1,1,8,3.1,.3
TR,2001,250,09/07/2001,1,2,3,2.4,1
TR,2001,250,09/07/2001,1,2,10,2.5,.8
TR,2001,250,09/07/2001,1,2,20,2.7,.3
TR,2001,250,09/07/2001,1,2,27,3.2,.6
TB,2001,249,09/06/2001,1,1,7,30.8,56.4
TR,2001,250,09/07/2001,1,2,32,1,.6
TR,2001,250,09/07/2001,2,2,5,2.9,.3
BM,2001,247,09/04/2001,1,1,15,8.2,4.7
BM,2001,247,09/04/2001,1,1,17,42.4,28.4
BM,2001,247,09/04/2001,1,1,18,24.5,61.9
CB,2001,248,09/05/2001,1,1,0,20.2,14.4
CB,2001,248,09/05/2001,2,1,0,31.4,-4.8
CR,2001,249,09/06/2001,1,1,19,2.4,3.8
CR,2001,249,09/06/2001,2,1,15,24.4,-3.1
SP,2001,247,09/04/2001,1,1,3,.3,1.2
SP,2001,247,09/04/2001,1,1,12,4.9,.2
SP,2001,247,09/04/2001,1,1,18,5.6,37.6
TB,2001,249,09/06/2001,1,1,2,250.4,4
CR,2001,249,09/06/2001,1,1,15,21.6,-3
TR,2001,250,09/07/2001,1,2,0,.4,2.9
TR,2001,250,09/07/2001,1,2,5,3,0
TR,2001,250,09/07/2001,1,2,8,2.8,.5
TR,2001,250,09/07/2001,1,2,15,2.9,.3
CR,2001,249,09/06/2001,1,1,10,3.2,-.1
TB,2001,249,09/06/2001,1,1,3,69.4,15.2
TB,2001,249,09/06/2001,1,1,5,48.2,55.7
TB,2001,249,09/06/2001,2,1,2,253.6,1.8
CR,2001,249,09/06/2001,1,1,0,1.4,.2
CR,2001,249,09/06/2001,1,1,3,1.4,.7
CR,2001,249,09/06/2001,1,1,5,.7,1.2
CR,2001,249,09/06/2001,1,1,8,1.1,1
AL,2001,149,05/29/2001,1,1,6,2.1,.1
BM,2001,96,04/06/2001,1,1,10,.6,-.3
BM,2001,151,05/31/2001,1,1,10,4.1,-.6
CB,2001,60,03/01/2001,1,1,2,5.1,10.1
CB,2001,123,05/03/2001,2,1,2,12.6,6.8
BM,2001,54,02/23/2001,1,1,0,1.3,.3
BM,2001,96,04/06/2001,1,1,19,12,26
BM,2001,124,05/04/2001,1,1,0,3.9,-.9
AL,2001,61,03/02/2001,1,1,6,.4,.3
AL,2001,121,05/01/2001,1,1,7,7.1,1.4
SP,2001,59,02/28/2001,2,1,0,2.2,0
SP,2001,93,04/03/2001,1,1,17,1.6,1.6
TB,2001,320,11/16/2001,1,1,3,.9,3.9
CB,2001,60,03/01/2001,1,1,0,5.1,2.4
CB,2001,60,03/01/2001,2,1,2,6.1,8.1
CB,2001,123,05/03/2001,1,1,0,12.4,1
TB,2001,320,11/16/2001,2,1,0,31.2,.8
BM,2001,54,02/23/2001,1,1,19,0,1.2
TB,2001,233,08/21/2001,1,1,0,2.2,2.4
TB,2001,233,08/21/2001,1,1,5,11.2,11.3
TB,2001,261,09/18/2001,1,1,5,21.4,20.6
TB,2001,289,10/16/2001,1,1,7,-10.1,52.9
SP,2001,319,11/15/2001,1,1,0,3.2,.3
SP,2001,205,07/24/2001,1,1,5,1.2,.1
SP,2001,288,10/15/2001,1,1,0,2,.3
SP,2001,205,07/24/2001,1,1,12,6.4,.2
SP,2001,232,08/20/2001,1,1,15,4.2,1.1
SP,2001,261,09/18/2001,2,1,10,1.7,1.3
SP,2001,261,09/18/2001,1,1,12,3.7,1.3
AL,2000,206,07/24/2000,1,1,0,5.7,.6
AL,2000,206,07/24/2000,1,1,6,23.9,1.6
AL,2000,236,08/23/2000,1,1,6,64.3,22.8
AL,2000,206,07/24/2000,2,1,7,149.3,16.4
CB,2000,262,09/18/2000,1,1,1,24.7,11.8
CB,2000,262,09/18/2000,1,1,2,1.6,2
SP,2000,262,09/18/2000,2,1,12,3.4,1.2
TR,2000,263,09/19/2000,1,2,3,4.3,.4
TR,2000,263,09/19/2000,1,2,5,4.4,.3
TR,2000,263,09/19/2000,1,2,8,3.9,.6
TR,2000,263,09/19/2000,1,2,15,1.9,.6
TR,2000,263,09/19/2000,2,2,15,1.9,.8
AL,2000,263,09/19/2000,1,1,7,1.4,2
TB,2000,264,09/20/2000,1,1,3,38.3,8.5
TB,2000,264,09/20/2000,1,1,5,19.7,10.2
BM,2000,264,09/20/2000,1,1,0,4.5,.5
BM,2000,264,09/20/2000,1,1,16,16,20.6
CR,2000,265,09/21/2000,1,1,3,1.5,.5
CR,2000,265,09/21/2000,1,1,5,1.7,.5
SP,2001,247,09/04/2001,1,1,15,4.5,2
SP,2001,247,09/04/2001,2,1,18,5,39.2
AL,2001,248,09/05/2001,1,1,0,6.4,.3
AL,2001,248,09/05/2001,1,1,2,6.8,.4
AL,2001,248,09/05/2001,1,1,4,7.3,-.2
AL,2001,248,09/05/2001,1,1,6,8.4,2.1
AL,2001,248,09/05/2001,2,1,2,6.2,1.2
CB,2001,248,09/05/2001,1,1,1,15.1,9.1
CB,2001,248,09/05/2001,1,1,2,401,37.3
TB,2001,249,09/06/2001,1,1,0,33.7,12.4
BM,2001,247,09/04/2001,1,1,0,2.5,.6
BM,2001,247,09/04/2001,1,1,3,3,.4
BM,2001,247,09/04/2001,1,1,8,3.2,.3
BM,2001,247,09/04/2001,1,1,10,3.3,.8
BM,2001,247,09/04/2001,1,1,16,10.6,16.1
BM,2001,247,09/04/2001,1,1,19,35.3,39.1
SP,2001,247,09/04/2001,1,1,0,1.1,.2
SP,2001,247,09/04/2001,1,1,5,1,.4
SP,2001,247,09/04/2001,1,1,8,1.2,.2
SP,2001,247,09/04/2001,1,1,10,3.1,.6
TR,2001,262,09/19/2001,1,2,20,1.1,1.2
TR,2001,262,09/19/2001,1,2,27,-.1,1
CB,2001,262,09/19/2001,1,1,1,7.9,7.6
CB,2001,262,09/19/2001,2,1,0,46.2,9.3
CR,2001,263,09/20/2001,1,1,5,1,1.3
CR,2001,263,09/20/2001,1,1,8,8,.4
CR,2001,263,09/20/2001,1,1,10,1.3,1.4
CR,2001,263,09/20/2001,1,1,15,1.6,1.9
CR,2001,263,09/20/2001,1,1,19,.2,4.3
TR,2001,262,09/19/2001,1,2,10,4,.3
BM,2001,260,09/17/2001,1,1,12,4.5,2
BM,2001,260,09/17/2001,1,1,16,21.3,21
BM,2001,260,09/17/2001,1,1,19,15.2,83.9
SP,2001,261,09/18/2001,1,1,3,.2,1
SP,2001,261,09/18/2001,1,1,5,1.3,.6
SP,2001,261,09/18/2001,1,1,8,.9,1.2
SP,2001,261,09/18/2001,1,1,15,7.2,6.1
SP,2001,261,09/18/2001,1,1,18,4.8,49.5
TR,2001,262,09/19/2001,1,2,3,3.7,.3
TR,2001,262,09/19/2001,1,2,5,3.3,.7
TR,2001,262,09/19/2001,1,2,8,3.2,1.1
BM,2001,260,09/17/2001,2,1,0,2.4,2.4
TR,2001,262,09/19/2001,2,2,31,.6,.7
SP,2001,120,04/30/2001,1,1,10,7.5,.7
CR,2001,19,01/19/2001,1,1,0,11,.5
CR,2001,19,01/19/2001,1,1,10,.2,.5
CR,2001,19,01/19/2001,1,1,19,.3,1.1
CR,2001,51,02/20/2001,1,1,10,.3,.3
CR,2001,94,04/04/2001,1,1,0,.3,0
CR,2001,123,05/03/2001,1,1,0,1.3,.7
CR,2001,123,05/03/2001,1,1,19,4.7,.9
TR,2001,25,01/25/2001,1,2,32,1.1,-.4
TR,2001,58,02/27/2001,1,2,10,.4,.5
TR,2001,58,02/27/2001,1,2,20,.1,.4
TR,2001,58,02/27/2001,1,2,32,.4,.6
TR,2001,96,04/06/2001,1,2,0,.4,0
TR,2001,122,05/02/2001,1,2,0,4.4,1.7
TR,2001,122,05/02/2001,1,2,32,3.9,.7
SP,2001,22,01/22/2001,1,1,0,5.5,.3
SP,2001,59,02/28/2001,1,1,10,.2,.1
TR,2001,25,01/25/2001,1,2,0,.9,.1
CB,2001,164,06/13/2001,1,1,2,40.3,10.8
TB,2001,163,06/12/2001,1,1,0,20,-5.2
TB,2001,163,06/12/2001,1,1,3,27.4,-7.7
TB,2001,163,06/12/2001,2,1,3,25.7,-5.5
TB,2001,24,01/24/2001,1,1,3,0,2.2
TB,2001,24,01/24/2001,1,1,7,-.1,3
TB,2001,50,02/19/2001,1,1,0,1.2,2.8
TB,2001,50,02/19/2001,2,1,3,.2,2.7
TB,2001,93,04/03/2001,1,1,0,2.8,4.3
TB,2001,93,04/03/2001,1,1,7,1.6,.7
TR,2001,165,06/14/2001,1,2,27,.8,1
TR,2001,165,06/14/2001,1,2,32,2,.5
TR,2001,165,06/14/2001,2,2,3,3.2,-1.5
CR,2001,164,06/13/2001,1,1,0,1.5,-.6
CR,2001,164,06/13/2001,1,1,12,5.3,2.4
SP,2001,162,06/11/2001,1,1,3,2.5,-1.3
SP,2001,162,06/11/2001,1,1,8,2.1,0
SP,2001,162,06/11/2001,1,1,12,7.8,-1.1
SP,2001,162,06/11/2001,1,1,15,22.5,-3.8
TR,2001,165,06/14/2001,1,2,3,3.4,-1.8
TR,2001,165,06/14/2001,1,2,5,4.2,-1.7
TR,2001,165,06/14/2001,1,2,10,5.1,-1.3
